freqmine,1653040021.7242882,create,
fft,1653040021.7521803,create,
canneal,1653040021.7807167,create,
ferret,1653040021.806075,create,
blackscholes,1653040021.8329034,create,
dedup,1653040021.8597875,create,
blackscholes,1653040022.0857775,start,
blackscholes,1653040158.345252,exit,
freqmine,1653040158.350426,stop,
fft,1653040158.3628857,stop,
canneal,1653040158.3755715,stop,
ferret,1653040158.3885994,stop,
dedup,1653040158.4892986,stop,
