fft,1653409431.0727746,create,
dedup,1653409431.1029432,create,
ferret,1653409431.1324377,create,
freqmine,1653409431.1632707,create,
canneal,1653409431.1976745,create,
blackscholes,1653409431.226594,create,
fft,1653409431.4358418,start,
ferret,1653409431.6930647,start,
ferret,1653409431.7368164,update,1-2-3
fft,1653409442.9424794,pause,
ferret,1653409443.0158758,update,2-3
fft,1653409454.7302048,unpause,
ferret,1653409454.7885172,update,1-2-3
fft,1653409460.483862,pause,
ferret,1653409461.0451922,update,2-3
ferret,1653409478.3560581,update,1-2-3
fft,1653409478.9079084,unpause,
fft,1653409480.9957566,pause,
fft,1653409481.5409276,unpause,
fft,1653409496.8286443,pause,
ferret,1653409496.9952962,update,2-3
fft,1653409508.698399,unpause,
ferret,1653409508.753931,update,1-2-3
fft,1653409511.8995094,pause,
fft,1653409514.4794173,unpause,
fft,1653409517.5728192,pause,
ferret,1653409518.1331522,update,2-3
ferret,1653409529.3513916,update,1-2-3
fft,1653409529.891349,unpause,
fft,1653409532.9550064,pause,
ferret,1653409533.0123458,update,2-3
fft,1653409538.6121616,unpause,
ferret,1653409538.6763718,update,1-2-3
fft,1653409544.830953,pause,
fft,1653409547.4072607,unpause,
fft,1653409550.571942,pause,
ferret,1653409551.1471329,update,2-3
fft,1653409553.7357597,unpause,
ferret,1653409553.8141327,update,1-2-3
fft,1653409556.5115151,pause,
ferret,1653409557.083268,update,2-3
ferret,1653409565.7760012,update,1-2-3
fft,1653409568.3395915,unpause,
fft,1653409571.9752467,pause,
ferret,1653409574.5513003,update,2-3
fft,1653409580.6805716,unpause,
ferret,1653409580.746411,update,1-2-3
fft,1653409583.3456264,pause,
ferret,1653409583.9392104,update,2-3
fft,1653409586.515263,unpause,
ferret,1653409586.5727642,update,1-2-3
fft,1653409589.6447532,pause,
ferret,1653409592.7508092,update,2-3
ferret,1653409601.4362867,update,1-2-3
fft,1653409601.975309,unpause,
fft,1653409605.047157,pause,
fft,1653409605.5958364,unpause,
fft,1653409606.2794857,pause,
fft,1653409606.8223252,unpause,
fft,1653409607.4155326,pause,
ferret,1653409607.9954226,update,2-3
fft,1653409613.616701,unpause,
ferret,1653409613.673487,update,1-2-3
fft,1653409616.7759373,pause,
fft,1653409619.4075456,unpause,
fft,1653409622.4794664,pause,
ferret,1653409623.0270596,update,2-3
fft,1653409631.679065,unpause,
ferret,1653409631.796641,update,1-2-3
fft,1653409634.3719585,pause,
ferret,1653409634.9231913,update,2-3
ferret,1653409649.7064307,update,1-2-3
fft,1653409650.2574844,unpause,
fft,1653409652.4274852,pause,
ferret,1653409652.9857042,update,2-3
ferret,1653409664.7162743,update,1-2-3
fft,1653409665.2899704,unpause,
fft,1653409666.4284487,pause,
fft,1653409666.9667947,unpause,
fft,1653409674.154933,pause,
ferret,1653409678.2627044,update,2-3
ferret,1653409679.338874,update,1-2-3
fft,1653409679.8916438,unpause,
fft,1653409688.6924267,pause,
ferret,1653409689.267143,update,2-3
fft,1653409694.8837283,unpause,
ferret,1653409694.9321713,update,1-2-3
fft,1653409709.699354,pause,
ferret,1653409709.783248,update,2-3
fft,1653409715.4030643,unpause,
ferret,1653409715.4683263,update,1-2-3
fft,1653409724.6440055,pause,
ferret,1653409724.7034209,update,2-3
fft,1653409727.7904725,unpause,
ferret,1653409727.8542178,update,1-2-3
fft,1653409730.4692874,pause,
ferret,1653409731.0316222,update,2-3
ferret,1653409745.7910457,update,1-2-3
fft,1653409748.3671222,unpause,
fft,1653409754.4795568,pause,
ferret,1653409755.0388825,update,2-3
fft,1653409772.8468719,unpause,
ferret,1653409772.9326925,update,1-2-3
fft,1653409775.5358732,pause,
ferret,1653409776.1148157,update,2-3
ferret,1653409778.7241843,update,1-2-3
fft,1653409779.2828145,unpause,
fft,1653409781.3676066,pause,
ferret,1653409781.951351,update,2-3
fft,1653409787.583359,unpause,
ferret,1653409787.6766028,update,1-2-3
fft,1653409790.8024964,pause,
ferret,1653409790.8637428,update,2-3
ferret,1653409797.0161302,update,1-2-3
fft,1653409797.551407,unpause,
fft,1653409798.2459755,pause,
ferret,1653409799.8152602,update,2-3
ferret,1653409802.9389336,update,1-2-3
fft,1653409803.4839911,unpause,
fft,1653409804.5264776,pause,
fft,1653409805.0670774,unpause,
fft,1653409805.7036605,pause,
ferret,1653409806.2612464,update,2-3
ferret,1653409808.8828194,update,1-2-3
ferret,1653409811.9931521,update,2-3
fft,1653409814.5709567,unpause,
ferret,1653409814.668611,update,1-2-3
fft,1653409817.7759047,pause,
ferret,1653409817.8244069,update,2-3
ferret,1653409820.4241319,update,1-2-3
fft,1653409820.9549327,unpause,
fft,1653409823.5690107,pause,
ferret,1653409824.1185508,update,2-3
fft,1653409826.6869738,unpause,
ferret,1653409826.7885768,update,1-2-3
fft,1653409829.3552203,pause,
ferret,1653409829.9267037,update,2-3
ferret,1653409832.5362444,update,1-2-3
fft,1653409833.0898995,unpause,
fft,1653409835.7049065,pause,
ferret,1653409835.783137,update,2-3
fft,1653409841.9184036,unpause,
ferret,1653409841.9721704,update,1-2-3
fft,1653409844.5359547,pause,
ferret,1653409845.1230855,update,2-3
fft,1653409847.7025743,unpause,
ferret,1653409847.758142,update,1-2-3
fft,1653409853.8859942,pause,
ferret,1653409854.4687788,update,2-3
fft,1653409856.5394993,unpause,
ferret,1653409856.602369,update,1-2-3
fft,1653409859.734787,pause,
fft,1653409862.346491,unpause,
fft,1653409865.9667876,pause,
fft,1653409867.0105412,unpause,
fft,1653409867.707539,pause,
fft,1653409868.2676234,unpause,
fft,1653409871.9231277,pause,
fft,1653409872.974502,unpause,
fft,1653409873.6918974,pause,
fft,1653409874.2426498,unpause,
fft,1653409877.8316114,pause,
ferret,1653409877.8909929,update,2-3
fft,1653409886.555917,unpause,
ferret,1653409886.6082222,update,1-2-3
fft,1653409889.6793244,pause,
ferret,1653409889.754614,update,2-3
fft,1653409892.8345604,unpause,
ferret,1653409892.8963037,update,1-2-3
fft,1653409898.5308557,pause,
ferret,1653409900.0932543,update,2-3
fft,1653409907.731449,unpause,
ferret,1653409907.7904477,update,1-2-3
fft,1653409916.4604557,pause,
ferret,1653409917.0510192,update,2-3
ferret,1653409919.6522703,update,1-2-3
fft,1653409920.2102354,unpause,
fft,1653409922.2825437,pause,
ferret,1653409925.3731983,update,2-3
ferret,1653409928.9903772,update,1-2-3
fft,1653409931.5671988,unpause,
fft,1653409934.7502272,pause,
ferret,1653409935.3031201,update,2-3
ferret,1653409937.9242804,update,1-2-3
fft,1653409940.5392728,unpause,
fft,1653409943.6464992,pause,
ferret,1653409943.7254255,update,2-3
ferret,1653409958.9945087,update,1-2-3
fft,1653409967.6301796,unpause,
fft,1653409969.717927,pause,
ferret,1653409970.9149868,update,2-3
ferret,1653409974.0264888,update,1-2-3
fft,1653409976.622755,unpause,
fft,1653409982.7715302,pause,
ferret,1653409982.8430622,update,2-3
ferret,1653409985.45217,update,1-2-3
fft,1653409985.997224,unpause,
fft,1653409994.6348448,pause,
ferret,1653409994.6802988,update,2-3
ferret,1653409997.784406,update,1-2-3
fft,1653409999.338522,unpause,
fft,1653410003.4594371,pause,
ferret,1653410004.0296462,update,2-3
