fft,1653219174.2596295,create,
dedup,1653219174.263793,create,
ferret,1653219174.2683268,create,
freqmine,1653219174.272922,create,
canneal,1653219174.2777257,create,
blackscholes,1653219174.2821252,create,
ferret,1653219174.287126,exit,
canneal,1653219174.3049314,exit,
dedup,1653219174.3082042,exit,
freqmine,1653219175.322809,exit,
fft,1653219175.324386,exit,
blackscholes,1653219176.3299649,exit,
