cat ~/1058latency.txt
Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1653382901530
Timestamp end: 1653384701941

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      342.9   391.2    93.8   162.9   187.1   318.1   374.0   405.8   429.6   456.7   490.3   540.5   660.6  4004.7 18666.3   7221.4     7187
read      434.2   640.6    86.8   149.0   172.3   337.4   428.0   484.8   529.7   588.0   678.2   904.5  1782.1  9292.3 30213.4  99141.7    99387
read      348.8   335.7    86.8   140.7   159.3   302.2   381.6   428.3   463.2   505.7   566.2   668.1   951.9  3653.7 12315.9  92014.7    91970
read      352.3   376.5    80.4   138.6   156.5   302.7   383.8   430.8   465.9   509.5   573.4   680.4   989.1  3838.9 12657.4  79752.4    79658
read      349.9   364.2    80.4   136.2   153.7   303.7   387.7   434.0   467.1   507.7   565.3   663.7   952.4  4046.9 11746.2  59162.6    59230
read      353.1   364.9    80.4   137.9   155.4   301.6   384.1   431.8   468.0   513.5   579.3   688.1  1017.5  3844.7 13244.8  78128.7    78081
read      353.7   412.9    80.4   138.1   155.5   305.0   388.1   434.1   467.3   507.8   566.1   668.2   991.7  4510.4 12763.7  64247.1    64242
read      495.4   719.9    86.8   138.3   158.0   346.2   469.6   564.5   675.6   827.1  1014.6  1264.4  1847.0  8471.7 31002.6  37684.4    37702
read      477.8   528.9    86.8   134.2   153.2   327.8   443.8   525.9   620.7   861.3  1108.1  1392.6  1814.7  5224.5 15132.3  40720.8    40686
read      459.8   457.9    86.8   143.0   163.8   382.5   508.4   604.4   680.3   754.5   846.4   987.6  1272.8  5087.1 15871.3  30331.0    30376
read      502.5   735.0    86.8   139.6   159.8   355.6   489.1   589.6   703.1   838.6  1012.1  1253.3  1806.4  9637.5 31639.4  38403.4    38416
read      362.5   408.1    86.8   138.0   155.8   308.7   393.8   442.8   478.7   523.4   586.1   699.7  1162.4  3864.3 13744.3  65879.8    65892
read      491.7   655.1    86.8   138.8   158.9   340.1   460.9   546.6   641.9   845.1  1075.7  1350.5  1804.0  7984.6 30231.7  39595.0    39560
read      383.7   472.2    93.8   157.5   182.8   347.1   423.9   468.2   499.5   534.8   577.8   636.9   791.6  6045.5 24495.1  10076.4    10016
read      418.5   784.3    86.8   140.0   158.9   319.4   406.9   455.3   491.1   536.5   606.4   764.9  1912.7  9801.6 31704.8  55271.3    55224
read      437.4   325.5    86.8   147.9   168.7   390.7   502.2   581.5   640.7   703.1   770.2   868.6  1061.0  2704.3 10521.3  20055.7    19982
read      489.7   635.8    86.8   138.1   157.5   323.8   431.0   511.0   590.3   790.2  1122.9  1535.4  2011.0  6504.1 27163.9  48092.7    48114
read      481.0   565.2    86.8   143.4   163.6   377.0   516.6   622.2   710.3   798.0   911.0  1077.4  1517.1  6953.5 29250.0  36204.5    36283
read      433.6   329.2    86.8   149.0   169.7   388.2   496.4   569.8   626.7   687.0   754.8   858.0  1072.7  2884.8 13021.8  23384.6    23315
read      377.9   404.1    93.8   153.7   178.5   347.7   426.0   471.4   505.1   540.8   583.3   640.6   771.6  3823.8 14957.4  11192.9    11150
read      418.9   629.3    86.8   150.0   172.5   331.7   413.6   464.5   504.8   558.9   641.3   837.4  1783.1  9378.0 30169.0  98701.0    98724
read      361.1   390.5    80.4   139.3   157.5   309.4   395.0   441.2   473.7   514.3   572.1   678.9  1170.4  4354.7 12879.4  56976.8    56880
read      407.4   453.6    93.8   151.2   174.0   366.5   455.8   515.1   555.2   598.9   646.3   718.9   889.9  5834.2 15666.2  13503.5    13467
read      485.4   537.3    86.8   159.2   187.1   389.9   506.2   578.5   632.8   703.7   813.0  1077.9  1847.0  6255.5 20914.7  99211.7    99368
read      478.9   583.8    86.8   140.8   160.8   332.8   435.3   504.6   567.9   691.4  1044.1  1519.0  2014.8  5665.3 17415.5  46201.2    46206
read      367.8   395.6    86.8   140.6   159.2   305.8   389.9   439.4   476.2   523.6   592.5   728.0  1469.0  4025.2 12568.5  71630.7    71651
read      449.5   419.1    86.8   148.1   169.8   389.1   504.9   589.4   655.7   724.1   800.6   915.6  1160.5  3548.8 13827.8  22700.8    22741
read      400.8   662.6    86.8   140.8   159.3   319.5   410.7   461.4   499.6   548.2   624.2   761.1  1733.0  8448.6 31696.4  56770.2    56654
read      417.7   402.5    86.8   151.1   173.9   347.3   449.9   515.2   568.3   633.1   720.6   872.7  1312.6  3945.9 12705.0  99627.4    99570
read      460.5   459.5    86.8   149.7   172.0   396.6   513.5   597.5   668.3   740.8   824.3   940.5  1173.5  4065.3 14619.0  23195.9    23047
read      420.1   613.6    86.8   147.2   166.9   326.9   419.5   472.9   515.3   572.3   661.2   845.5  1907.7  7441.5 30359.8  70020.6    70008
read      483.9   551.5    86.8   140.3   160.4   336.8   450.9   529.9   609.6   782.9  1079.7  1446.2  1882.8  5037.7 18476.2  43070.0    42943
read      490.5   599.5    86.8   138.9   159.2   328.5   436.7   517.1   593.3   795.4  1135.3  1542.0  1999.8  5316.2 20287.6  46663.2    46704
read      365.3   393.5    86.8   141.6   160.5   307.1   389.9   438.4   474.2   520.7   587.2   714.4  1274.6  3792.0 13614.4  76041.7    75970
read      430.2   406.1    80.4   147.7   168.3   379.2   484.0   559.2   617.4   679.2   747.4   850.6  1062.6  4255.7 12829.7  21900.3    21917
read      426.8   617.5    86.8   146.3   167.2   330.0   417.5   470.5   512.5   569.8   658.4   893.5  1908.9  7446.9 30413.5  82080.4    82027
read      343.0   377.9    80.4   140.1   158.3   295.4   371.8   417.0   450.2   490.1   544.1   645.0   952.9  3764.1 13647.7  81333.6    81583
read      405.3   411.3    86.8   151.6   174.9   366.5   453.2   512.4   555.5   600.2   652.4   729.2   904.0  4611.2 17899.0  14370.6    14259
read      353.1   267.2   101.3   163.7   189.2   328.9   392.0   428.4   454.5   484.1   520.8   575.3   692.2  3437.3 10941.4   7803.4     7821
read      449.6   346.7    93.8   160.8   188.1   399.9   509.4   584.8   636.5   690.4   754.7   856.6  1059.9  3650.4 13004.4  17656.9    17727
read      448.8   816.9    80.4   142.5   162.4   322.9   412.2   464.3   504.5   560.5   656.3   980.7  2650.6  9341.4 31822.8  65571.6    65559
read      491.3   534.8    86.8   140.7   161.5   342.2   461.0   541.6   623.6   811.5  1102.6  1455.5  1881.1  5522.3 15337.4  41191.7    41133
read      550.9   780.7    86.8   145.2   166.8   397.2   541.2   656.3   753.3   859.4   994.7  1269.0  3274.6  7677.2 30947.2  28637.7    28693
read      370.4   405.8    86.8   140.4   159.3   313.4   400.9   447.3   480.4   521.9   582.0   706.7  1494.1  4122.0 12878.0  53144.9    53141
read      361.3   404.0    86.8   139.8   157.6   313.2   400.7   448.2   481.7   522.4   579.8   680.5  1006.0  3657.8 13996.8  54529.3    54512
read      446.8   820.4    86.8   144.0   165.7   380.8   469.1   526.7   567.7   615.1   673.4   769.8  1327.3 11200.0 31605.5  14771.0    14835
read      387.7   447.9    80.4   146.7   167.6   317.6   397.0   445.2   482.6   531.8   604.9   760.3  1733.6  4216.5 13737.0  98416.1    98446
read      479.4   525.8    86.8   139.0   159.1   339.1   457.0   536.8   621.0   810.4  1066.5  1385.3  1767.0  5026.3 13916.2  38095.5    38117
read      404.1   453.0    86.8   146.3   166.5   325.6   413.5   465.2   505.6   559.5   643.4   833.1  1818.2  4249.6 16596.9  78218.3    77994
read      488.7   619.0    86.8   140.0   159.8   357.1   476.5   560.3   673.8   865.2  1027.0  1216.7  1626.3  6965.6 30190.8  30213.3    30209
read      367.7   369.3    80.4   141.7   160.7   310.8   395.6   444.2   479.8   525.7   592.4   726.2  1308.1  3598.9 13697.8  68243.2    68315
read      362.4   376.7    86.8   145.9   165.7   312.0   393.2   440.1   475.3   520.4   583.0   690.2  1020.3  4194.8 12880.5  91885.6    91940
read      471.1   542.6    86.8   140.9   161.3   328.2   430.7   499.3   559.8   675.1   997.0  1517.3  2023.5  4570.1 15843.9  49305.6    49308
read      491.4   605.6    86.8   141.1   161.9   333.9   447.7   529.0   607.2   791.1  1099.6  1501.1  1969.7  5591.7 20863.4  46879.1    46880
read      394.2   427.3    86.8   147.6   168.6   322.5   406.4   456.2   494.4   543.8   621.7   785.4  1753.7  4458.0 12910.6  92450.6    92540
read      477.0   518.6    86.8   141.8   162.7   331.5   437.2   513.5   584.9   737.1  1043.3  1475.2  1973.7  4254.5 12859.3  49416.7    49396
read      401.7   415.8    80.4   148.8   170.2   326.7   413.9   466.7   508.9   565.7   646.5   830.0  1726.3  4282.5 14313.5  97673.4    97841
read      480.0   623.9    80.4   137.4   156.7   337.6   453.8   531.6   619.2   830.9  1052.2  1330.9  1728.7  6652.6 30321.7  35340.8    35404
read      381.6   460.9    86.8   141.0   160.3   309.3   391.9   440.5   476.9   525.2   598.2   760.7  1726.7  4655.1 15671.5  80471.2    80451
read      348.4   340.6    86.8   141.3   159.6   300.0   379.3   425.4   459.1   500.9   560.1   669.6   997.9  3390.0 12166.6  87240.4    87228
read      359.0   376.9    80.4   143.2   162.1   306.8   390.6   438.1   473.3   518.0   582.4   697.2  1019.8  4018.3 12565.5  75493.0    75554
read      358.5   402.6    80.4   139.5   157.3   309.8   396.1   443.3   477.2   519.4   578.8   683.7   997.3  4002.7 13962.4  57976.1    57964
read      346.1   370.7    86.8   139.7   157.8   297.0   375.0   420.9   454.9   496.9   555.2   664.6   976.5  3955.7 13704.2  83503.9    83546
read      366.4   388.2    86.8   139.5   157.6   315.8   405.3   454.7   490.5   535.5   599.3   709.2  1037.1  3785.0 15162.0  55517.0    55468
read      477.7   608.8    86.8   134.7   153.2   331.8   448.5   527.4   619.4   856.5  1068.6  1342.7  1735.4  6336.3 30399.2  34225.3    34203
read      487.2   640.7    86.8   136.2   155.9   334.3   452.8   536.4   635.8   871.1  1083.5  1366.1  1790.9  7046.5 30401.3  37672.5    37629
read      490.5   616.4    86.8   137.7   157.4   344.0   467.9   555.7   670.7   892.1  1071.5  1322.1  1726.4  7184.7 24221.9  34504.9    34577
read      473.2   504.1    80.4   136.9   156.3   319.4   421.6   498.4   569.1   759.0  1130.8  1521.6  1934.9  3733.7 14464.2  47615.3    47426
read      362.3   351.4    86.8   138.9   157.0   311.3   396.4   443.6   478.7   522.5   582.8   691.6  1277.3  3834.2 12164.8  58849.4    58845
read      357.5   389.1    80.4   139.2   157.4   308.4   392.4   438.5   472.6   515.4   577.8   686.4  1019.0  3458.7 14982.2  66928.7    66993
read      430.2   979.0    80.4   144.4   168.2   349.5   422.0   466.7   499.8   537.7   586.4   667.7  1828.5 11320.9 33829.4  10996.8    10977
read      443.7   584.5    86.8   140.8   160.8   327.3   421.5   481.5   530.9   602.9   756.2  1296.8  1973.5  6154.5 25261.6  51582.7    51529
read      422.4   408.2    80.4   141.0   161.0   327.9   422.4   480.0   527.1   592.8   732.9  1147.6  1766.1  3627.9 11481.2  48236.9    48344
read      368.0   918.4    93.8   157.7   182.0   303.4   346.5   370.8   389.7   412.3   445.0   505.8  1413.5  9951.9 32421.6   5894.6     5902
read      363.2   375.1    86.8   139.8   159.0   307.2   387.3   432.9   466.2   505.7   562.4   683.7  1544.4  4028.8 11950.4  71490.9    71602
read      458.9   441.5    80.4   138.6   159.4   336.7   457.8   536.2   613.9   759.9   977.2  1255.7  1651.3  3872.9 12441.5  41949.4    41886
read      461.5   448.3    80.4   138.1   158.7   329.1   443.3   524.4   599.0   752.5  1000.4  1363.1  1786.3  3372.0 11357.4  47433.4    47456
read      345.1   377.0    80.4   140.7   160.0   297.3   371.4   414.3   446.2   484.3   535.9   635.3  1086.0  3628.8 13856.9  93855.8    93939
read      422.6   590.3    86.8   142.1   163.4   370.6   458.9   514.1   556.7   606.5   671.3   772.5  1188.3  6786.2 31187.3  16884.4    16890
read      458.5   432.7    80.4   138.4   158.9   325.6   442.6   521.1   593.5   753.4  1014.2  1356.5  1726.0  3153.0 10734.7  45651.1    45689
read      458.7   454.5    86.8   136.1   155.9   353.1   473.6   549.7   636.1   784.8   946.7  1138.4  1501.1  4687.3 12403.1  32751.4    32790
read      476.6   581.4    86.8   137.4   158.0   331.3   452.1   532.8   614.6   796.3  1038.2  1357.7  1817.8  5840.4 22106.6  44017.6    44044
read      454.6   531.3    86.8   136.2   157.1   361.3   477.2   559.4   649.9   767.8   890.2  1032.2  1385.9  5952.9 23888.5  28060.4    28149
read      454.8   438.6    80.4   134.5   155.2   332.8   452.4   532.9   622.5   792.1   991.3  1223.6  1592.0  3329.0 12317.7  39752.6    39739
read      350.2   349.2    86.8   136.7   154.9   300.3   381.5   427.2   460.8   502.4   562.5   677.0  1103.2  3632.3 10867.0  72513.8    72475
read      331.9   373.3    80.4   138.8   157.0   288.9   362.7   405.4   436.6   473.1   523.4   613.9   875.1  3620.2 11054.3  94017.7    93882
read      399.9  1162.0    93.8   153.9   178.4   307.8   355.4   382.8   402.8   429.3   466.0   535.8  2145.0 23957.2 36462.7   6670.7     6692
read      466.3   511.7    80.4   138.2   159.3   327.2   436.2   513.7   588.5   737.3   997.8  1409.5  1864.0  4673.3 15349.9  50345.1    50406
read      371.0   377.2    86.8   140.1   159.4   308.4   390.0   436.2   471.2   518.1   589.9   739.9  1584.0  3662.6 11771.0  83122.8    83055
read      342.3   282.4    80.4   136.7   155.1   307.0   389.8   432.0   461.0   495.7   543.7   636.3   869.7  2940.4 11008.4  55632.5    55609
read      319.6   241.9    86.8   139.4   158.0   318.2   375.4   399.9   417.2   435.4   461.7   504.4   633.5  2790.9 12104.5  16935.9    16968
read      337.5   217.5    80.4   139.7   160.0   314.3   393.2   431.5   456.7   485.1   522.5   589.4   787.8  1573.2  7776.9  43016.3    43031
read      326.2   232.3    86.8   142.2   161.5   324.4   382.6   406.7   423.7   442.3   467.4   515.0   674.0  2603.9  9657.7  17351.5    17236
read      323.9   227.0    80.4   134.6   153.5   290.5   365.7   407.4   436.7   470.4   515.7   600.5   840.3  1576.1  7992.1  82099.8    82183
read      329.5   238.3    80.4   135.6   154.5   303.9   383.8   423.0   448.8   477.1   513.3   578.8   777.6  1752.0  7960.4  42260.8    42212
read      314.2   233.0    80.4   145.0   166.0   312.4   355.4   375.8   391.1   407.4   432.1   476.2   627.4  2989.6 10619.1  12214.4    12244
read      329.1   231.0    80.4   134.1   153.6   302.0   378.1   417.6   444.5   474.7   514.1   587.5   798.3  2058.1  7668.4  61904.0    61777
read      322.7   224.0    80.4   134.8   153.6   300.1   378.9   415.9   440.0   466.6   500.7   558.5   730.2  1630.4  7763.5  36854.5    36984
read      324.3   212.8    80.4   136.2   154.6   305.8   383.2   417.5   439.4   463.5   495.5   551.3   727.1  1648.2  8322.9  29025.2    29093
read      324.3   227.6    80.4   134.0   153.2   301.4   378.7   416.3   441.1   468.6   503.9   565.8   738.1  1769.0  7872.0  41760.2    41715
read      326.2   261.0    80.4   135.4   153.7   302.5   380.0   416.4   440.7   467.8   503.3   566.9   753.1  2266.4  9965.7  34891.4    34838
read      323.3   244.5    80.4   132.2   150.9   293.3   371.1   413.0   441.3   471.7   509.7   581.6   784.0  1955.2  8452.7  63518.2    63574
read      320.1   226.6    80.4   135.6   153.6   306.4   379.2   410.1   430.4   454.1   484.2   538.8   705.8  1899.6  6126.1  24400.1    24401
read      326.4   195.9    80.4   136.3   155.0   304.7   383.8   419.7   443.4   469.7   504.3   568.6   749.1  1788.6  6691.0  31996.6    32025
read      317.3   248.3    74.4   135.2   153.7   285.4   354.4   394.9   424.1   458.0   502.1   583.3   806.3  1706.9  8409.3  98871.4    98971
read      323.2   242.6    80.4   138.0   156.4   311.8   384.6   414.1   432.4   453.8   479.4   528.9   679.6  2611.9  8887.3  23724.0    23657
read      320.8   224.6    80.4   133.2   152.2   292.7   369.3   410.1   437.0   466.5   503.7   569.2   767.2  1657.4  8254.4  67876.3    67877
read      328.2   223.4    80.4   134.8   154.1   302.4   380.9   421.0   447.5   476.4   513.0   580.1   768.2  1496.2  7841.1  53785.9    53849
read      321.0   237.8    80.4   133.3   152.3   289.8   364.9   406.1   434.2   465.8   507.0   585.5   816.4  1586.1  7324.5  79445.8    79536
read      318.9   224.7    80.4   139.0   157.8   318.8   372.8   395.9   412.0   430.4   456.2   500.4   643.7  3190.1  9455.5  17216.3    17081
read      325.1   206.5    80.4   136.3   155.5   305.3   381.8   417.6   440.6   465.8   498.3   553.3   732.5  1539.3  7838.0  38994.0    39024
read      318.3   208.0    80.4   136.1   154.6   304.8   378.9   409.6   429.2   451.3   476.8   522.8   669.4  1970.9  8907.8  26161.3    26125
read      322.0   192.9    80.4   137.3   156.1   303.6   381.0   416.2   438.1   461.6   491.3   540.8   706.3  1761.8  6726.6  33432.3    33388
read      321.6   235.4    80.4   138.4   156.3   313.7   379.5   406.5   424.9   445.4   469.6   521.5   677.3  2824.0 10289.5  20955.5    20979
read      312.1   199.8    80.4   134.9   153.4   282.3   351.9   392.7   421.2   453.4   494.1   566.1   778.3  1428.3  7079.6  95725.9    95865
read      320.8   222.3    80.4   133.6   152.2   291.2   367.6   409.7   438.1   468.6   507.2   578.2   789.5  1552.0  7986.3  74070.5    73949
read      321.7   206.6    80.4   133.5   152.3   295.1   373.2   414.1   440.9   469.6   505.4   570.5   762.9  1480.2  7042.7  61072.8    60987
read      309.9   187.8    80.4   133.2   151.2   283.9   359.1   399.4   425.8   454.1   487.2   537.8   700.0  1525.7  6590.3  54250.7    54175
read      302.8   228.4    80.4   135.0   151.6   271.2   344.9   387.9   416.0   445.4   479.2   532.2   689.2  1289.6  9068.7  51478.1    51484
read      302.3   211.8    80.4   135.4   151.4   270.6   347.8   389.6   415.3   442.3   472.9   526.0   693.9  1603.7  8202.4  39708.6    39771
read      302.2   233.3    80.4   135.9   151.4   273.7   355.4   394.2   417.5   441.3   468.0   509.4   650.2  1785.7  8155.1  32877.9    32864
read      304.3   226.6    80.4   135.8   152.1   271.9   349.4   392.0   418.9   446.6   477.5   530.2   704.5  1592.0  9681.4  42010.4    42033
read      315.1   208.8    80.4   141.8   159.4   284.3   362.0   403.9   430.4   458.5   492.1   544.8   726.4  1473.8  8938.5  43735.7    43808
read      310.8   210.8    80.4   139.7   156.8   278.8   355.1   397.4   424.7   453.1   486.2   538.7   726.9  1753.9  8667.1  45756.8    45785
