fft,1653226151.5613487,create,
dedup,1653226151.56456,create,
ferret,1653226151.5685973,create,
freqmine,1653226151.572105,create,
canneal,1653226151.5756903,create,
blackscholes,1653226151.579038,create,
freqmine,1653226151.5827107,exit,
fft,1653226151.5877154,stop,
ferret,1653226151.7685044,stop,
canneal,1653226151.8246005,stop,
blackscholes,1653226151.8404787,stop,
