freqmine,1653040369.7814023,create,
fft,1653040369.8079526,create,
canneal,1653040369.835431,create,
ferret,1653040369.8619359,create,
blackscholes,1653040369.8880455,create,
dedup,1653040369.9151907,create,
fft,1653040370.1341684,start,
fft,1653040468.536258,exit,
freqmine,1653040468.5400314,stop,
canneal,1653040468.5640628,stop,
ferret,1653040468.5762625,stop,
blackscholes,1653040468.5907018,stop,
dedup,1653040468.6039932,stop,
