cat ~/1251latency.txt
Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1653389478553
Timestamp end: 1653391278960

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      332.2   416.4    86.8   141.8   158.8   282.1   347.6   387.8   418.1   455.7   505.2   597.8  1229.7  4173.9 13830.0  65917.9    65892
read      416.2   474.3    86.8   142.7   159.6   305.3   420.4   505.4   590.2   700.0   831.8  1008.1  1359.9  5271.7 16560.8  39437.1    39560
read      355.6   488.8    93.8   154.0   174.8   323.0   392.7   429.9   456.1   485.9   523.6   581.0   721.0  5054.7 29009.4   9973.8    10016
read      443.9   603.9    80.4   140.4   158.1   296.6   401.8   485.9   573.7   733.4   957.1  1223.7  1737.0  6616.7 28754.0  55321.7    55224
read      385.5   337.0    86.8   144.6   161.7   341.9   441.8   506.6   550.6   596.7   655.3   739.8   930.3  3121.3 12300.9  19928.1    19982
read      439.5   494.4    86.8   140.9   158.9   303.5   416.9   508.0   605.9   763.7   958.2  1167.8  1597.7  4802.8 13241.8  48053.5    48114
read      414.9   398.0    86.8   143.8   160.4   309.8   431.0   524.9   615.5   721.8   837.0   994.5  1273.4  2818.4 12871.1  36260.6    36283
read      386.6   309.9    86.8   142.0   158.2   330.0   441.0   517.1   572.2   630.8   697.3   794.6   991.2  1971.9  8117.8  23318.5    23315
read      356.2   383.5    93.8   151.1   171.0   325.7   399.3   441.0   468.7   500.8   540.9   601.9   740.7  4024.4 16051.5  11181.5    11150
read      382.4   729.6    86.8   146.1   164.5   291.7   356.9   397.1   429.2   470.1   535.0   692.0  1706.9 10011.7 31483.0  98739.8    98724
read      325.6   347.9    86.8   142.8   159.5   282.8   349.7   389.7   419.5   456.2   503.9   584.8   892.7  4104.2 12338.8  56680.1    56880
