cat ~/1140latency.txt
Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1653385220284
Timestamp end: 1653387020696

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      317.4   390.6    93.8   155.9   178.2   294.1   345.3   371.5   390.8   412.8   440.6   486.5   598.5  4184.7 16217.6   7218.2     7187
read      356.8   619.5    80.4   139.5   156.6   279.7   342.9   381.5   410.8   448.5   502.2   628.5  1664.3  9059.8 30540.5  99225.1    99387
read      312.6   347.7    86.8   137.1   153.1   274.4   337.3   373.8   401.3   435.3   482.0   561.9   830.7  3484.0 11870.2  92103.7    91970
read      323.3   401.1    86.8   137.1   152.9   282.2   347.5   386.2   415.1   450.6   498.3   581.3   872.1  4136.7 14095.0  79561.8    79658
read      318.3   311.8    86.8   136.5   152.7   284.4   347.9   385.4   412.9   446.8   491.4   564.0   836.2  3370.5 10087.8  59304.9    59230
read      311.1   311.4    80.4   136.0   151.9   276.7   339.4   375.1   402.2   435.4   479.7   550.9   809.5  3354.9 10945.1  78186.2    78081
read      320.7   366.7    80.4   135.9   152.2   283.3   347.2   385.3   413.6   448.1   493.7   568.9   866.4  3722.4 13026.6  64284.0    64242
read      416.1   502.6    86.8   135.8   151.2   296.9   413.6   503.1   600.0   723.1   857.2  1020.6  1409.8  5289.8 19250.2  37640.8    37702
read      438.8   603.4    86.8   135.9   151.9   296.4   413.0   510.4   623.6   766.8   918.2  1109.4  1589.1  7209.8 30573.9  40667.1    40686
read      419.9   429.4    86.8   137.9   153.6   318.0   447.1   545.5   629.4   718.9   824.5   966.9  1351.1  3998.2 12182.8  30363.4    30376
read      417.6   426.8    86.8   135.2   150.4   294.4   415.1   510.3   616.9   745.9   884.1  1059.7  1434.3  3850.3 13303.9  38497.5    38416
read      329.7   326.2    86.8   136.7   153.0   288.7   355.1   393.9   423.1   459.5   508.9   601.9  1086.2  3468.0 11384.4  65919.7    65892
read      405.1   454.2    86.8   133.9   149.3   288.3   401.9   488.1   585.2   710.0   847.4  1008.7  1388.6  4472.9 13264.9  39648.8    39560
read      339.6   363.2    93.8   147.7   168.8   310.4   376.9   412.7   436.7   463.8   498.0   547.2   685.0  5612.4 16454.9  10006.5    10016
read      387.5   483.2    80.4   133.6   149.7   277.9   356.7   413.3   461.7   537.0   724.0  1114.6  1690.0  4457.6 15553.4  55137.5    55224
read      374.6   339.3    86.8   138.3   154.8   327.2   424.7   487.1   529.0   573.9   627.8   713.8   931.5  4514.4 10056.6  20034.2    19982
read      433.1   491.3    86.8   135.2   151.5   291.2   401.3   490.4   590.2   760.7   967.9  1225.9  1650.0  3905.7 15197.5  48131.4    48114
read      426.8   539.4    86.8   137.7   153.2   303.3   425.1   525.3   629.5   742.1   868.6  1026.2  1415.1  6769.6 17388.6  36222.6    36283
read      383.6   304.9    86.8   138.3   154.0   323.2   433.4   511.0   563.5   620.4   687.1   791.3  1013.2  2822.3 12190.0  23345.6    23315
read      340.8   301.8    86.8   145.0   164.6   315.0   385.5   423.3   449.9   479.9   515.3   572.4   698.2  3778.6 13023.2  11168.8    11150
read      365.0   613.1    86.8   139.7   157.3   285.2   350.6   390.8   422.0   462.5   526.5   678.6  1668.6  8601.3 30839.4  98725.3    98724
read      317.7   348.2    86.8   136.0   152.3   282.9   345.1   382.7   410.3   443.8   487.9   560.5   832.9  3308.4 13932.0  56894.3    56880
read      349.1   380.4    86.8   140.3   157.8   317.6   394.9   438.5   469.3   502.6   543.2   610.2   766.9  3966.2 15316.8  13373.3    13467
read      392.5   729.7    86.8   143.1   162.1   294.3   361.8   403.8   437.9   484.3   555.2   746.6  1879.0  9819.6 31631.8  99119.3    99368
