freqmine,1653037602.5737646,create,
fft,1653037602.601997,create,
canneal,1653037602.629587,create,
ferret,1653037602.6597214,create,
blackscholes,1653037602.6869264,create,
dedup,1653037602.7166202,create,
freqmine,1653037602.9369843,start,
freqmine,1653037916.3809803,exit,
fft,1653037916.4188132,stop,
canneal,1653037916.434349,stop,
ferret,1653037916.447113,stop,
blackscholes,1653037916.4602168,stop,
dedup,1653037916.4758027,stop,
