Random waveform, random seed
Total number of intervals = 180 (34452, 30895, 9681, 20453, 79787, 47156, 88061, 22093, 99437, 62144, 37521, 39166, 35867, 69429, 14726, 62735, 88490, 11771, 88417, 26563, 73048, 30006, 84966, 60308, 46835, 98194, 86533, 93300, 11572, 81996, 29155, 25513, 99344, 31538, 82225, 78116, 88668, 51596, 31095, 48805, 45887, 35479, 11080, 62505, 25156, 79205, 55328, 54837, 69350, 16531, 7767, 57599, 34470, 63541, 44175, 43195, 9603, 48655, 93508, 87001, 66900, 70341, 47702, 44729, 52870, 69520, 24653, 81783, 59494, 56115, 75620, 39370, 48515, 16983, 5049, 73154, 14713, 50309, 55555, 73579, 28919, 57412, 15180, 94593, 82215, 7090, 89287, 13439, 12236, 17851, 52592, 42921, 62887, 76800, 13795, 92183, 44153, 48292, 83737, 33373, 58682, 91420, 36191, 9905, 75421, 8458, 77403, 75501, 29099, 36824, 8449, 24339, 34162, 5931, 76035, 78025, 68766, 85001, 89562, 67840, 7408, 11411, 30247, 47852, 97283, 69161, 59246, 59856, 46256, 59976, 72659, 44335, 67652, 64434, 48237, 8571, 82643, 78259, 24328, 37604, 94552, 55075, 67085, 34858, 29694, 61633, 96516, 5863, 74364, 12122, 10057, 65765, 94787, 18101, 80432, 66207, 97428, 24697, 58233, 36466, 69311, 24268, 71849, 20162, 41389, 66653, 96102, 65042, 89240, 69762, 87536, 37502, 94563, 52982, 48870, 96069, 83385, 92932, 95859, 70461)
Average QPS expected = 53637
Timestamp start: 1653227659121
Timestamp end: 1653229459585

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      360.4   406.1    74.4   118.4   133.5   257.6   336.1   393.2   440.7   514.3   690.9  1085.9  1556.3  3579.7 12526.7  62608.7    62505
read      388.0   666.2    74.4   119.0   134.5   297.7   400.8   480.5   539.1   599.1   670.5   784.5  1235.2  8213.4 31073.4  25226.4    25156
read      302.1   279.1    74.4   120.3   135.2   265.2   332.2   372.0   401.7   436.8   482.8   548.7   935.0  3059.6  9355.7  79156.2    79205
read      364.6   435.5    74.4   117.4   132.3   251.7   332.7   396.8   452.4   549.4   794.5  1084.0  1423.8  4472.4 10958.6  55332.4    55328
read      392.7   473.3    74.4   117.4   132.2   248.7   334.4   416.0   514.1   730.9   963.2  1179.4  1504.0  4954.3 12288.7  54866.3    54837
read      309.8   310.1    74.4   119.4   134.3   268.0   336.9   378.1   408.5   445.4   492.0   566.3  1154.3  3211.6 10418.9  69370.5    69350
read      364.8   826.8    74.4   121.0   137.2   297.8   373.0   419.5   452.2   488.6   532.2   604.7  1101.7  9446.0 32204.5  16521.6    16531
read      345.1   913.8    86.8   139.4   162.2   272.4   321.1   346.4   364.9   385.8   412.5   465.2  1641.7  9391.6 35610.1   7794.4     7767
read      389.5   474.8    74.4   118.0   132.6   246.3   328.2   407.8   501.4   716.0   972.0  1192.1  1530.4  3712.3 14260.7  57460.9    57599
read      388.3   565.5    74.4   117.3   132.7   269.8   383.4   474.8   575.7   678.2   794.3   941.0  1207.8  7191.3 26166.3  34495.2    34470
read      328.7   384.0    68.9   119.3   134.3   266.9   339.8   386.6   421.8   465.4   526.3   692.6  1352.3  3494.9 13886.5  63606.0    63541
read      375.9   405.6    74.4   117.3   132.2   252.2   353.8   436.0   537.9   697.1   861.3  1020.0  1268.8  3836.2 10730.2  44090.8    44175
read      393.9   491.7    74.4   117.2   132.3   259.1   367.9   459.6   576.9   729.6   901.1  1070.6  1364.8  4986.8 15033.0  43172.3    43195
read      345.6   833.5    80.4   133.7   155.3   283.6   339.7   369.3   389.9   413.1   443.4   501.0  1192.9 11074.3 32472.8   9597.7     9603
read      403.4   472.6    68.9   119.5   135.0   260.6   353.5   439.9   554.2   756.0   971.8  1169.3  1492.7  4199.0 13408.0  48713.4    48655
read      323.4   350.6    74.4   123.4   140.0   271.4   339.8   381.8   413.8   453.9   508.3   611.5  1402.6  4034.3  9774.1  93610.1    93508
read      311.5   318.7    74.4   122.4   138.3   274.0   343.3   385.4   416.5   454.4   503.1   579.3   807.4  3556.0 11444.5  86970.2    87001
read      319.4   273.1    74.4   124.7   141.1   283.9   356.5   398.7   429.7   466.6   512.4   583.8   899.8  3256.5  9385.0  66925.6    66900
read      315.8   332.5    74.4   124.9   140.7   279.1   349.6   391.8   422.8   459.6   504.2   571.4   831.4  3621.3  9900.5  70283.5    70341
read      384.7   409.1    68.9   118.3   133.4   256.4   347.7   425.4   509.3   697.5   925.9  1115.4  1391.0  3314.2 10844.2  47608.6    47702
read      398.4   469.8    74.4   118.3   133.2   257.4   358.7   447.8   565.7   747.3   936.9  1102.5  1413.8  5594.9 14355.0  44724.1    44729
read      399.7   451.9    68.9   119.4   134.7   255.7   346.3   429.4   533.1   739.1   975.9  1199.9  1560.6  4018.5 10236.4  52873.3    52870
read      318.0   401.8    68.9   121.5   137.2   277.9   347.1   388.7   418.9   455.2   500.9   573.1   990.5  4105.6 15516.8  69376.5    69520
read      378.0   640.2    74.4   119.2   134.6   296.9   394.8   467.5   524.2   581.3   645.5   743.0  1097.0  8011.5 31248.4  24593.6    24653
read      309.2   336.6    74.4   121.7   137.0   268.6   335.8   376.0   406.0   442.5   488.6   561.7  1073.5  3418.3 12286.3  81921.7    81783
read      313.9   355.8    74.4   120.3   135.8   275.9   344.9   385.9   415.4   449.9   492.9   555.4   921.7  4280.7 13153.8  59399.6    59494
read      306.3   265.7    74.4   119.4   134.9   273.3   343.2   385.0   414.4   447.9   488.8   549.0   767.3  3454.0  9298.3  56163.3    56115
read      305.2   295.0    74.4   120.5   135.7   270.3   338.8   379.1   408.9   445.0   489.5   555.5   796.1  3257.6  9611.8  75598.5    75620
read      382.8   449.4    74.4   117.3   132.5   259.6   366.2   447.6   556.5   701.9   837.3  1011.4  1300.8  5044.2 14009.4  39405.3    39370
read      387.1   427.7    74.4   117.7   132.8   250.7   344.6   428.2   532.7   719.6   928.5  1129.1  1410.4  4071.4 10560.4  48502.5    48515
read      371.8   868.5    74.4   120.9   137.1   295.3   375.3   422.9   455.2   491.1   537.8   612.1  1137.2 13393.3 35154.3  16959.9    16983
read      350.2  1203.4    93.8   152.4   173.9   249.2   281.0   299.0   313.4   331.0   356.0   405.0  2821.5 16170.7 37414.8   5041.3     5049
read      318.1   272.4    74.4   122.0   138.1   276.7   347.9   391.5   423.3   460.6   507.5   589.1  1190.4  3103.1  9021.6  73143.3    73154
read      349.9   685.5    74.4   121.2   138.0   292.0   365.0   407.0   434.2   464.0   501.0   564.5  1028.9  7791.4 31635.6  14745.7    14713
read      393.8   494.3    74.4   117.8   133.1   253.0   343.4   421.6   506.4   705.7   955.3  1171.7  1484.1  4931.7 14410.8  50345.1    50309
read      394.7   430.2    74.4   118.7   133.9   252.9   338.9   423.7   522.5   727.1   975.2  1206.6  1534.8  3425.1 10698.4  55570.4    55555
read      305.1   275.5    68.9   119.4   134.5   267.5   333.2   373.4   404.3   441.0   486.8   555.3  1120.9  2836.6  8239.1  73771.9    73579
read      386.7   620.6    74.4   117.2   132.9   283.4   395.1   478.7   552.7   626.2   709.3   828.3  1207.2  8326.3 29714.0  28898.8    28919
read      388.5   412.0    74.4   118.1   133.0   248.8   332.4   414.0   499.5   701.6   953.6  1212.3  1532.3  3216.9 10993.0  57348.9    57412
read      364.1   785.9    80.4   121.0   137.9   292.6   365.9   409.1   436.6   467.0   504.3   568.6  1235.9  9741.4 31385.2  15145.9    15180
read      308.3   351.5    74.4   121.5   137.2   263.8   328.8   367.9   398.1   435.5   486.3   570.6  1128.0  3822.4 12709.6  94467.0    94593
read      302.7   274.3    68.9   120.9   136.2   269.0   336.0   374.9   404.6   441.0   486.9   554.2   779.5  2850.8 11348.3  82441.6    82215
read      334.8   892.9    80.4   143.9   167.6   264.1   305.9   329.5   345.9   366.5   394.2   447.7  1608.0  9268.0 36382.8   7081.1     7090
