#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999     QPS   target
read     2299.3  3614.2   218.6   647.3   698.0   937.1  1516.6  2051.5  4617.4  4895.8  5176.4  5648.6 23552.5 37161.4 48843.0  33587.8    70000
read     2387.5  3716.1   187.4   674.1   735.9   993.7  1562.9  1991.8  4653.3  5025.3  5515.3  6570.1 25746.0 37010.6 43570.8  32343.2    75000
read     2407.4  4018.1   187.4   658.9   714.9   940.6  1489.4  1757.1  4520.1  4893.3  5309.7  8448.5 29857.6 36846.2 43581.0  32965.6    80000
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 72.76%,1.57%,100.00%

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999     QPS   target
read     1931.3  2489.7   202.4  1108.3  1124.3  1232.6  1270.1  1312.2  1390.2  3829.7  3924.0  4018.4 10852.5 31968.4 37234.3   4999.2     5000
read     1814.8  1970.1   187.4   299.1   361.0  1294.7  1371.5  1479.7  3551.4  3786.2  3890.0  3993.8  4273.0 30352.2 37939.9   9992.8    10000
read     1468.8  1419.0   173.5   282.5   327.2  1275.7  1375.5  1460.5  1562.6  3269.7  3573.3  3855.3  4052.7 18814.2 30298.1  15088.0    15000
read     1299.2  1299.7   173.5   283.3   329.7  1240.1  1364.2  1446.8  1524.5  1760.9  3223.3  3608.7  4033.0 17496.2 31086.4  19904.6    20000
read     1186.7  1397.6   173.5   283.4   329.4   818.5  1335.0  1427.4  1512.3  1639.5  2705.9  3271.5  4092.1 20835.0 34522.0  24786.2    25000
read     1175.9  1770.5   173.5   285.4   331.6   684.5  1291.7  1398.8  1502.0  1660.6  2352.8  3347.1  5484.5 31092.1 37756.8  30086.8    30000
read     1140.7  1810.7   173.5   293.9   340.1   673.3  1079.1  1347.2  1456.1  1624.6  1987.4  3422.4  5510.3 31228.9 37205.9  34871.4    35000
read     2386.5  3994.3   236.1   645.2   703.4   946.7  1475.8  1772.7  4516.9  4874.7  5248.6  8292.0 29680.2 36849.1 50865.8  33170.8    40000
read     2269.9  3794.2   255.0   624.6   672.0   899.8  1401.5  1602.8  4408.8  4777.1  5247.1  8407.3 27184.7 36437.3 40036.4  34337.4    45000
read     2289.1  3628.9   202.4   645.8   700.7   939.1  1493.9  1816.0  4529.6  4922.2  5321.7  5968.5 25539.0 35944.5 40321.9  33701.4    50000
read     2424.4  3761.7   218.6   686.6   750.4   999.8  1583.5  2072.8  4753.9  5055.3  5591.1  6673.9 28367.2 36404.8 40769.4  31982.6    55000
read     2209.9  3769.6   218.6   603.1   648.6   867.1  1376.7  1573.7  4424.2  4721.6  5173.1  5858.5 26583.8 36939.2 54816.5  35372.6    60000
read     2139.0  3472.1   187.4   599.3   645.9   867.3  1386.6  1600.6  4398.2  4798.6  5236.8  5803.4 13307.5 36097.9 45607.8  35696.6    65000
read     2300.5  3571.5   218.6   653.8   708.3   956.9  1499.1  1847.6  4549.5  4968.1  5412.6  6393.0 21407.1 35825.1 42557.4  33288.8    70000
read     2267.5  4014.8   187.4   612.6   659.1   870.0  1372.4  1567.1  2468.5  4724.6  5243.9  8470.7 29365.8 37618.7 59792.7  34923.6    75000
read     2286.9  3599.3   187.4   665.6   714.6   930.1  1501.0  1793.8  4501.3  4961.8  5457.0  6462.9 18827.5 36304.8 43299.6  33584.6    80000
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 71.82%,1.02%,100.00%

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999     QPS   target
read     1917.3  2778.9   187.4  1022.6  1037.4  1150.4  1206.5  1259.7  1369.6  3827.7  3929.1  4030.6 13331.0 32457.4 41533.0   4971.6     5000
read     1682.7  1865.3   173.5   287.6   346.4  1160.2  1249.0  1332.7  3426.6  3741.5  3872.2  3986.7  4576.7 27563.4 32444.9   9976.8    10000
read     1346.8  1470.7   173.5   285.3   334.9  1098.5  1215.6  1282.1  1354.7  2984.0  3468.5  3786.4  4060.5 18572.2 33515.1  14953.4    15000
read     1197.7  1261.0   173.5   287.8   337.9  1025.3  1175.4  1267.3  1337.7  1466.2  3090.6  3474.2  4032.5 15573.5 32257.0  19996.6    20000
read     1122.2  1382.9   173.5   285.5   335.6   872.9  1102.2  1230.6  1310.6  1414.1  2673.5  3255.5  5061.3 18178.9 33082.6  24995.4    25000
read     1102.6  1609.9   160.7   290.4   338.4   710.7  1020.8  1166.8  1277.5  1385.4  2414.7  3330.7  5297.9 30310.6 37146.5  30051.9    30000
read     1958.3  3391.3   173.5   395.2   522.3   901.9  1155.7  1510.8  1739.2  4444.4  4980.3  5851.7 10247.3 35737.8 41051.4  33461.4    35000
read     2415.3  4009.1   202.4   672.4   735.2   969.1  1502.3  1819.4  4547.1  4904.9  5299.5  8444.7 28661.4 37253.7 76318.5  32564.8    40000
read     2376.1  3953.4   187.4   665.5   722.4   940.4  1445.1  1700.0  4403.3  4856.6  5363.7  8815.8 28316.3 36932.5 51245.3  32958.8    45000
read     2488.5  4015.9   202.4   680.4   752.4  1005.6  1519.4  1915.5  4675.0  4961.3  5393.5  8714.4 30118.0 35979.9 42127.3  31767.2    50000
read     2244.9  3662.7   202.4   624.9   675.9   907.1  1415.0  1660.1  4464.3  4796.4  5170.5  5926.7 23068.7 36431.1 40958.0  34339.2    55000
read     2436.2  3891.4   202.4   700.4   757.7   981.9  1543.4  1873.9  4593.2  4982.7  5516.6  8025.4 28620.7 36581.6 48656.2  31916.0    60000
read     2403.1  3921.0   202.4   658.7   718.3   968.0  1471.7  1775.1  4550.3  4916.7  5326.6  8559.6 28609.0 36451.5 43806.7  32697.8    65000
read     2356.8  3884.6   187.4   650.3   705.6   954.7  1428.4  1680.1  4400.9  4881.2  5378.1  8813.2 27117.3 37044.5 48364.4  32988.4    70000
read     2389.1  3760.6   218.6   664.7   731.4   994.8  1544.1  2065.2  4662.0  4931.8  5221.4  5881.7 25963.0 37106.4 53439.8  32489.2    75000
read     2368.5  3882.5   236.1   659.6   717.8   956.1  1442.5  1713.5  4428.5  4878.2  5365.7  8780.8 26953.5 37026.9 49019.3  32850.0    80000
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 72.46%,0.51%,100.00%
