freqmine,1653039466.1428542,create,
fft,1653039466.1706352,create,
canneal,1653039466.1990232,create,
ferret,1653039466.2255056,create,
blackscholes,1653039466.2524848,create,
dedup,1653039466.2821991,create,
canneal,1653039466.513658,start,
canneal,1653039621.1744823,exit,
freqmine,1653039621.179854,stop,
fft,1653039621.1920452,stop,
ferret,1653039621.2277236,stop,
blackscholes,1653039621.240862,stop,
dedup,1653039621.252708,stop,
