freqmine,1653039770.109424,create,
fft,1653039770.137905,create,
canneal,1653039770.1663651,create,
ferret,1653039770.1951754,create,
blackscholes,1653039770.2214017,create,
dedup,1653039770.246962,create,
blackscholes,1653039770.4531214,start,
blackscholes,1653039946.504741,exit,
freqmine,1653039946.510231,stop,
fft,1653039946.5234003,stop,
canneal,1653039946.5357091,stop,
ferret,1653039946.5483854,stop,
dedup,1653039946.6455343,stop,
