freqmine,1653040551.6832223,create,
fft,1653040551.708897,create,
canneal,1653040551.7327197,create,
ferret,1653040551.7598271,create,
blackscholes,1653040551.786938,create,
dedup,1653040551.813796,create,
dedup,1653040552.0258954,start,
dedup,1653040592.323511,exit,
freqmine,1653040592.329299,stop,
fft,1653040592.3436377,stop,
canneal,1653040592.3565922,stop,
ferret,1653040592.369958,stop,
blackscholes,1653040592.3833032,stop,
