fft,1653306391.7319467,create,
dedup,1653306391.7618992,create,
ferret,1653306391.7926555,create,
freqmine,1653306391.8238966,create,
canneal,1653306391.8538847,create,
blackscholes,1653306391.8832726,create,
ferret,1653306392.0933046,start,
ferret,1653306443.553006,update,2-3
ferret,1653306453.7062068,update,1-2-3
ferret,1653306473.920751,update,2-3
ferret,1653306483.5708792,update,1-2-3
ferret,1653306503.787326,update,2-3
ferret,1653306533.6023881,update,1-2-3
ferret,1653306543.8090706,update,2-3
ferret,1653306563.5342786,update,1-2-3
ferret,1653306613.9807062,update,2-3
ferret,1653306633.7102273,update,1-2-3
ferret,1653306683.6463714,update,2-3
ferret,1653306703.3702993,update,1-2-3
ferret,1653306713.512584,update,2-3
ferret,1653306724.6663024,update,1-2-3
ferret,1653306763.5323892,update,2-3
ferret,1653306773.679588,update,1-2-3
ferret,1653306813.5305848,update,2-3
ferret,1653306823.6746879,update,1-2-3
ferret,1653306833.8130336,update,2-3
ferret,1653306843.455784,update,1-2-3
ferret,1653306893.896445,update,2-3
ferret,1653306909.215797,exit,
freqmine,1653306909.5185196,start,
dedup,1653306909.891389,start,
freqmine,1653306909.9412203,update,2-3
dedup,1653306909.9705067,update,2-3
freqmine,1653306913.5718582,update,1-2-3
dedup,1653306913.6170564,update,1-2-3
freqmine,1653306923.8349416,update,2-3
dedup,1653306923.8951216,update,2-3
freqmine,1653306943.7041414,update,1-2-3
dedup,1653306943.766466,update,1-2-3
freqmine,1653306983.3622727,update,2-3
dedup,1653306983.4169092,update,2-3
freqmine,1653306994.6340775,update,1-2-3
dedup,1653306994.6829245,update,1-2-3
freqmine,1653307003.8686,update,2-3
dedup,1653307003.9290783,update,2-3
freqmine,1653307014.5717876,update,1-2-3
dedup,1653307014.7238004,exit,
dedup,1653307015.2334855,exit,
dedup,1653307015.741015,exit,
dedup,1653307016.2476037,exit,
dedup,1653307016.754268,exit,
dedup,1653307017.2604551,exit,
dedup,1653307017.7665849,exit,
dedup,1653307018.2728343,exit,
dedup,1653307018.7794473,exit,
dedup,1653307019.286547,exit,
dedup,1653307019.7925813,exit,
dedup,1653307020.2987313,exit,
dedup,1653307020.8048882,exit,
dedup,1653307021.3110294,exit,
dedup,1653307021.817406,exit,
dedup,1653307022.3244958,exit,
dedup,1653307022.830795,exit,
dedup,1653307023.3376405,exit,
freqmine,1653307023.8951318,update,2-3
dedup,1653307023.9160998,exit,
dedup,1653307024.422099,exit,
dedup,1653307024.9285145,exit,
dedup,1653307025.4342775,exit,
dedup,1653307025.9403934,exit,
dedup,1653307026.4471357,exit,
dedup,1653307026.9535449,exit,
dedup,1653307027.4595165,exit,
dedup,1653307027.9660697,exit,
dedup,1653307028.4724429,exit,
dedup,1653307028.9791126,exit,
dedup,1653307029.4861412,exit,
dedup,1653307029.992848,exit,
dedup,1653307030.4999828,exit,
dedup,1653307031.0062826,exit,
dedup,1653307031.512372,exit,
dedup,1653307032.0194528,exit,
dedup,1653307032.5254803,exit,
dedup,1653307033.0316722,exit,
freqmine,1653307033.5887296,update,1-2-3
dedup,1653307033.599145,exit,
dedup,1653307034.1058545,exit,
dedup,1653307034.612964,exit,
dedup,1653307035.1190689,exit,
dedup,1653307035.6259336,exit,
dedup,1653307036.1328592,exit,
dedup,1653307036.6393757,exit,
dedup,1653307037.146359,exit,
dedup,1653307037.652666,exit,
dedup,1653307038.158754,exit,
dedup,1653307038.6650505,exit,
dedup,1653307039.1715467,exit,
dedup,1653307039.6781576,exit,
dedup,1653307040.1847486,exit,
dedup,1653307040.6910462,exit,
dedup,1653307041.197724,exit,
dedup,1653307041.7080622,exit,
dedup,1653307042.2147028,exit,
dedup,1653307042.7211463,exit,
dedup,1653307043.2271314,exit,
dedup,1653307043.7329853,exit,
dedup,1653307044.2395527,exit,
dedup,1653307044.7458422,exit,
dedup,1653307045.251777,exit,
dedup,1653307045.7584736,exit,
dedup,1653307046.2641947,exit,
dedup,1653307046.7702942,exit,
dedup,1653307047.2762306,exit,
dedup,1653307047.78229,exit,
