fft,1653402508.5413148,create,
dedup,1653402508.5730252,create,
ferret,1653402508.6052406,create,
freqmine,1653402508.6348565,create,
canneal,1653402508.6657305,create,
blackscholes,1653402508.695573,create,
fft,1653402508.930719,start,
ferret,1653402509.1913502,start,
ferret,1653402509.2338912,update,1-2-3
fft,1653402513.4177814,pause,
fft,1653402514.9821224,unpause,
fft,1653402521.7558482,pause,
fft,1653402523.331184,unpause,
fft,1653402527.428783,pause,
ferret,1653402529.143132,update,2-3
ferret,1653402545.4142525,update,1-2-3
ferret,1653402547.51051,update,2-3
ferret,1653402551.119926,update,1-2-3
fft,1653402551.7251697,unpause,
fft,1653402553.303886,pause,
fft,1653402555.3704422,unpause,
fft,1653402556.5232165,pause,
fft,1653402557.058223,unpause,
fft,1653402559.1184096,pause,
ferret,1653402559.7063606,update,2-3
ferret,1653402565.388351,update,1-2-3
ferret,1653402567.9825623,update,2-3
ferret,1653402569.5638342,update,1-2-3
fft,1653402570.1150734,unpause,
fft,1653402570.662832,pause,
fft,1653402571.2106376,unpause,
fft,1653402575.3164794,pause,
ferret,1653402575.8871882,update,2-3
ferret,1653402579.5001895,update,1-2-3
fft,1653402581.0709264,unpause,
fft,1653402583.64382,pause,
ferret,1653402584.2199976,update,2-3
fft,1653402589.3508966,unpause,
ferret,1653402589.4125638,update,1-2-3
fft,1653402597.5808566,pause,
ferret,1653402598.1435566,update,2-3
ferret,1653402599.752056,update,1-2-3
fft,1653402601.3556938,unpause,
fft,1653402603.4714105,pause,
ferret,1653402604.0391088,update,2-3
ferret,1653402605.136533,update,1-2-3
fft,1653402605.6760292,unpause,
fft,1653402607.4432828,pause,
ferret,1653402610.018204,update,2-3
fft,1653402611.0786386,unpause,
ferret,1653402611.128242,update,1-2-3
fft,1653402615.2084308,pause,
ferret,1653402615.763161,update,2-3
fft,1653402621.4004586,unpause,
ferret,1653402621.4566748,update,1-2-3
fft,1653402623.5156066,pause,
ferret,1653402624.0833874,update,2-3
ferret,1653402625.1480825,update,1-2-3
fft,1653402626.220489,unpause,
fft,1653402626.7621891,pause,
fft,1653402629.338376,unpause,
fft,1653402629.934526,pause,
fft,1653402630.4782937,unpause,
fft,1653402631.0699046,pause,
ferret,1653402631.7387125,update,2-3
fft,1653402633.3103964,unpause,
ferret,1653402633.3803365,update,1-2-3
fft,1653402643.5756106,pause,
ferret,1653402644.1597548,update,2-3
ferret,1653402645.252061,update,1-2-3
fft,1653402645.7958333,unpause,
fft,1653402649.4040747,pause,
ferret,1653402649.9750605,update,2-3
ferret,1653402653.0841634,update,1-2-3
fft,1653402653.6228254,unpause,
fft,1653402657.2412755,pause,
ferret,1653402657.8311367,update,2-3
ferret,1653402661.4522104,update,1-2-3
fft,1653402665.57548,unpause,
fft,1653402666.16711,pause,
fft,1653402669.2370162,unpause,
fft,1653402671.2996347,pause,
ferret,1653402671.8569593,update,2-3
fft,1653402677.4866233,unpause,
ferret,1653402677.5446672,update,1-2-3
fft,1653402681.6395051,pause,
ferret,1653402682.1906419,update,2-3
fft,1653402685.2828777,unpause,
ferret,1653402685.3527539,update,1-2-3
fft,1653402687.55917,pause,
ferret,1653402688.2313197,update,2-3
ferret,1653402693.8841996,update,1-2-3
fft,1653402695.4473126,unpause,
fft,1653402697.0997648,pause,
ferret,1653402697.7311573,update,2-3
