freqmine,1653037271.8493621,create,
fft,1653037271.8788762,create,
canneal,1653037271.9051704,create,
ferret,1653037271.9322143,create,
blackscholes,1653037271.9583454,create,
dedup,1653037271.9852526,create,
canneal,1653037272.207306,start,
canneal,1653037455.9277775,exit,
freqmine,1653037455.9330704,stop,
fft,1653037455.946302,stop,
ferret,1653037455.9787602,stop,
blackscholes,1653037455.9926322,stop,
dedup,1653037456.0075061,stop,
