ubuntu@client-measure-t5dw:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.233 -a 10.156.15.232 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000 —qps_seed 42
Random waveform, random seed
Total number of intervals = 180 (18414, 15106, 94128, 52081, 8518, 53635, 7287, 65072, 21961, 63410, 22613, 92600, 21544, 86104, 91857, 74468, 51206, 24059, 81343, 68281, 94431, 16363, 24955, 35485, 14065, 84695, 69790, 83218, 42166, 93999, 65828, 7237, 83203, 80597, 68225, 98147, 52915, 64464, 71871, 16237, 8591, 42944, 63594, 77148, 53316, 53184, 18933, 97566, 71047, 26364, 55788, 87098, 88849, 59060, 74349, 47143, 44721, 6727, 61787, 18048, 36956, 33823, 12389, 21127, 15911, 29959, 52912, 8243, 87525, 32424, 60485, 81292, 69104, 64082, 23012, 56999, 19005, 63452, 60527, 30948, 49478, 54688, 23199, 64074, 67199, 63846, 37571, 11525, 37245, 46367, 21352, 93588, 94213, 54443, 99460, 73341, 12703, 86277, 57296, 70829, 71239, 22061, 26703, 57680, 50595, 26712, 20185, 53550, 99266, 50118, 74046, 90554, 30326, 48464, 22034, 49975, 43347, 87230, 13093, 84323, 92035, 22941, 99682, 96971, 43679, 69257, 70662, 26460, 58710, 83374, 97959, 23640, 68020, 84425, 98511, 88421, 85257, 9387, 27434, 77756, 20424, 65860, 60945, 12717, 26767, 86419, 71260, 94668, 96053, 9400, 46220, 32240, 96175, 58211, 57737, 68388, 97053, 90004, 96114, 86705, 36094, 92024, 34035, 60558, 69775, 29747, 7574, 44710, 11467, 11079, 47562, 58743, 64407, 60045, 97025, 8383, 63777, 24575, 10177, 85980)
Average QPS expected = 54188
Timestamp start: 1653230415262
Timestamp end: 1653232215827

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      300.0   271.1    74.4   120.8   136.2   270.4   334.8   372.5   400.7   434.5   476.0   538.1   740.6  3043.2  9564.7  77313.9    77148
read      383.3   419.3    74.4   118.5   133.6   258.4   341.9   408.4   468.1   616.7   907.7  1184.1  1543.7  3524.8 10312.0  53352.6    53316
read      391.7   479.2    74.4   117.8   132.3   252.4   334.7   400.4   462.6   649.9   986.0  1254.0  1583.4  4053.8 15302.0  53101.0    53184
read      371.3   665.3    74.4   120.5   136.9   310.2   395.3   449.4   487.5   532.0   585.1   668.1  1009.1  8840.7 31654.2  18833.5    18933
read      326.4   382.2    74.4   123.8   140.6   271.8   337.4   378.0   409.5   449.0   500.9   596.7  1550.1  4021.5 13090.5  97574.0    97566
read      302.7   309.7    74.4   120.8   136.3   272.0   337.4   375.2   403.7   437.1   477.7   540.1   735.7  3553.9 12015.5  71115.2    71047
read      389.8   581.6    74.4   120.3   136.5   299.6   408.7   492.5   560.2   627.4   703.1   807.1  1161.8  7141.5 30796.7  26360.6    26364
read      400.1   426.8    74.4   119.5   135.0   262.0   346.8   419.3   487.5   668.0   982.9  1285.1  1649.5  3431.1  9678.8  55804.8    55788
read      320.4   340.2    74.4   124.4   141.0   280.8   348.7   389.5   420.2   457.5   505.7   587.4   953.5  3966.6 11424.3  87110.8    87098
read      310.7   342.7    74.4   123.3   139.4   275.4   342.2   382.0   411.5   447.7   495.4   570.7   778.2  3602.4 12124.7  88961.4    88849
read      322.2   348.0    74.4   122.9   139.6   288.7   358.3   398.2   428.3   463.9   508.8   581.0   855.4  3596.0 12336.1  59147.4    59060
read      333.9   352.2    74.4   125.9   142.6   290.7   364.2   406.3   438.1   476.3   529.2   616.5  1189.2  3997.7 12117.7  74367.1    74349
read      402.2   478.9    74.4   120.3   135.7   272.1   361.3   427.0   486.9   612.9   962.5  1254.3  1614.3  4637.3 12413.6  47249.0    47143
read      410.3   488.1    74.4   119.8   134.8   267.2   360.1   432.8   508.3   758.9  1009.9  1231.6  1591.7  4734.9 11050.8  44683.7    44721
