fft,1653380543.3331776,create,
dedup,1653380543.3679485,create,
ferret,1653380543.4015768,create,
freqmine,1653380543.4307532,create,
canneal,1653380543.4594548,create,
blackscholes,1653380543.4892888,create,
fft,1653380543.7037454,start,
ferret,1653380543.9583004,start,
ferret,1653380544.0065243,update,1-2-3
fft,1653380554.703248,pause,
ferret,1653380564.4036202,update,2-3
fft,1653380574.6095304,unpause,
ferret,1653380574.6610572,update,1-2-3
fft,1653380586.8956807,pause,
fft,1653380587.4403968,unpause,
fft,1653380593.1612062,pause,
fft,1653380593.7109528,unpause,
fft,1653380604.5088131,pause,
ferret,1653380605.0639274,update,2-3
ferret,1653380614.8284745,update,1-2-3
fft,1653380634.666662,unpause,
fft,1653380654.4643905,pause,
ferret,1653380655.0391824,update,2-3
ferret,1653380674.956973,update,1-2-3
fft,1653380678.5423741,unpause,
fft,1653380679.2271874,pause,
fft,1653380680.7918048,unpause,
fft,1653380681.3985078,pause,
fft,1653380684.4758165,unpause,
fft,1653380734.748427,pause,
ferret,1653380735.3121228,update,2-3
ferret,1653380746.5586717,update,1-2-3
ferret,1653380754.7598221,update,2-3
fft,1653380774.6195536,unpause,
ferret,1653380774.6846774,update,1-2-3
fft,1653380784.9049308,pause,
fft,1653380794.6162872,unpause,
fft,1653380804.947418,pause,
ferret,1653380805.4999661,update,2-3
ferret,1653380814.7352233,update,1-2-3
fft,1653380823.3993323,unpause,
fft,1653380823.9745054,pause,
fft,1653380836.6916997,unpause,
fft,1653380837.2659788,pause,
fft,1653380839.8862748,unpause,
fft,1653380840.4584386,pause,
fft,1653380843.540816,unpause,
fft,1653380844.0902193,pause,
fft,1653380844.6260648,unpause,
fft,1653380874.5769162,pause,
ferret,1653380875.187199,update,2-3
ferret,1653380934.7226574,update,1-2-3
fft,1653380935.2828052,unpause,
fft,1653380944.950892,pause,
fft,1653380945.4989522,unpause,
fft,1653380946.1952963,pause,
fft,1653380946.7346263,unpause,
fft,1653380949.8281274,pause,
fft,1653380950.3677144,unpause,
fft,1653380951.0149035,pause,
fft,1653380951.6123807,unpause,
fft,1653380952.6995296,pause,
fft,1653380953.250715,unpause,
fft,1653380974.5688689,pause,
ferret,1653380975.135309,update,2-3
ferret,1653380984.3526206,update,1-2-3
fft,1653380984.963676,unpause,
fft,1653381004.7873027,pause,
fft,1653381014.462643,unpause,
fft,1653381024.6355798,pause,
fft,1653381027.1963947,unpause,
fft,1653381027.7662237,pause,
fft,1653381033.8903775,unpause,
fft,1653381064.875669,pause,
ferret,1653381065.4632468,update,2-3
ferret,1653381084.3525074,update,1-2-3
fft,1653381084.8943913,unpause,
fft,1653381094.5645204,pause,
ferret,1653381095.1634438,update,2-3
ferret,1653381104.9268808,update,1-2-3
fft,1653381105.9855406,unpause,
fft,1653381106.5745118,pause,
ferret,1653381107.0867867,exit,
freqmine,1653381107.347112,start,
dedup,1653381107.63552,start,
freqmine,1653381107.6825218,update,1-2-3
dedup,1653381107.7234497,update,2-3
freqmine,1653381114.4474378,update,2-3
dedup,1653381114.4889867,update,3
freqmine,1653381124.2826042,update,1-2-3
dedup,1653381124.368983,update,2-3
fft,1653381124.914715,unpause,
fft,1653381134.832237,pause,
freqmine,1653381144.8116193,update,2-3
dedup,1653381146.2811348,update,3
fft,1653381154.5808375,unpause,
freqmine,1653381154.636575,update,1-2-3
dedup,1653381154.6648722,update,2-3
fft,1653381158.409691,exit,
freqmine,1653381164.550582,update,2-3
dedup,1653381164.5910988,update,3
freqmine,1653381174.8266516,update,1-2-3
dedup,1653381174.8788273,update,2-3
freqmine,1653381194.7599127,update,2-3
dedup,1653381194.8090546,update,3
freqmine,1653381204.5344582,update,1-2-3
dedup,1653381204.5605047,update,2-3
freqmine,1653381214.7570345,update,2-3
dedup,1653381214.8096929,update,3
dedup,1653381233.9444294,exit,
freqmine,1653381234.4966385,update,1-2-3
freqmine,1653381264.8070123,update,2-3
freqmine,1653381274.4704826,update,1-2-3
freqmine,1653381324.5111692,update,2-3
freqmine,1653381334.6868477,update,1-2-3
freqmine,1653381344.8388884,update,2-3
freqmine,1653381354.5046022,update,1-2-3
freqmine,1653381364.658827,update,2-3
freqmine,1653381384.9222631,update,1-2-3
freqmine,1653381404.6991608,update,2-3
freqmine,1653381415.4044843,update,1-2-3
freqmine,1653381424.5554833,update,2-3
freqmine,1653381434.7482686,update,1-2-3
freqmine,1653381444.9134839,update,2-3
freqmine,1653381480.922402,exit,
canneal,1653381481.238559,start,
canneal,1653381481.2878742,update,2-3
canneal,1653381496.9947677,update,1-2-3
canneal,1653381554.0560892,update,2-3
canneal,1653381564.2263815,update,1-2-3
canneal,1653381604.631692,update,2-3
canneal,1653381614.8030748,update,1-2-3
canneal,1653381634.5500083,update,2-3
canneal,1653381644.739719,update,1-2-3
canneal,1653381702.2757328,exit,
blackscholes,1653381702.5438638,start,
blackscholes,1653381702.594711,update,1-2-3
blackscholes,1653381704.6679764,update,2-3
blackscholes,1653381724.4344976,update,1-2-3
blackscholes,1653381744.7147985,update,2-3
blackscholes,1653381755.8885849,update,1-2-3
blackscholes,1653381794.7624204,update,2-3
blackscholes,1653381804.9323924,update,1-2-3
blackscholes,1653381831.7270038,update,2-3
blackscholes,1653381834.320541,update,1-2-3
blackscholes,1653381863.84047,exit,
