cat ~/1022latency.txt
Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1653380543680
Timestamp end: 1653382344118

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      301.8   296.6    80.4   135.1   150.1   263.1   325.2   363.2   391.8   426.7   471.7   542.8   808.8  2827.0 11078.7  79828.0    79658
read      303.4   247.8    86.8   134.6   149.9   266.9   331.7   371.1   401.3   437.4   483.4   549.9   819.1  2294.2 10461.6  59302.9    59230
read      296.0   249.0    86.8   134.2   149.2   260.7   320.4   358.1   386.6   420.9   464.8   532.8   778.3  2805.2  7534.5  78038.1    78081
read      297.8   279.3    80.4   133.4   148.5   260.9   322.2   360.6   389.5   424.3   467.8   533.3   765.4  2953.6 11709.8  64317.1    64242
read      391.1   496.2    86.8   135.7   150.3   277.1   396.3   484.3   576.1   684.6   795.7   934.6  1175.2  4358.9 15931.2  37656.4    37702
read      463.8   958.7    86.8   137.1   152.3   284.0   407.7   513.6   637.9   773.8   909.0  1081.5  1885.8 11443.4 32354.5  40723.9    40686
read      388.2   397.7    86.8   137.6   151.9   297.1   424.5   515.4   594.6   670.4   751.2   860.5  1060.0  3701.7 14898.3  30298.8    30376
read      396.9   410.5    86.8   136.6   151.0   276.4   398.7   498.1   606.3   726.6   851.8   991.7  1215.0  3536.1 14018.3  38503.9    38416
read      343.6   666.3    86.8   134.6   150.2   270.2   335.8   376.3   408.0   447.2   499.4   601.5  1451.7  8584.0 31357.5  65944.2    65892
read      392.7   474.5    86.8   136.2   150.6   273.8   393.2   482.3   579.6   694.0   813.5   955.9  1213.8  4553.3 23261.6  39456.3    39560
read      341.9   310.6    93.8   150.6   171.1   314.4   382.3   419.7   444.8   471.7   505.8   559.0   684.2  4665.9 11956.2  10012.9    10016
read      400.4   463.0    86.8   137.2   153.5   272.2   374.2   459.4   546.5   695.7   868.0  1066.7  1447.3  3634.2 12757.9  55115.4    55224
read      376.5   321.8    86.8   141.8   157.7   332.1   431.9   498.3   542.8   589.4   642.4   724.0   883.0  2925.0 12433.5  20016.6    19982
read      413.2   571.9    86.8   136.4   152.5   274.8   387.0   478.5   585.7   733.1   879.6  1056.0  1429.6  6713.7 29450.5  48085.2    48114
read      396.8   390.2    86.8   140.6   156.6   304.0   423.1   506.9   592.2   682.9   775.6   895.0  1139.6  3824.4 12638.4  36319.7    36283
read      377.7   265.5    86.8   140.0   155.4   324.7   430.9   503.3   558.8   615.4   675.6   757.1   928.9  3124.5  9175.1  23264.0    23315
read      352.6   328.6    93.8   155.0   176.2   325.3   395.9   434.1   459.3   487.8   524.7   583.6   725.6  4019.0 10080.4  11136.3    11150
read      376.9   770.6    86.8   142.7   160.7   283.8   344.4   382.5   412.2   451.9   511.0   690.6  1719.1 10009.7 31859.0  98789.2    98724
read      315.4   304.8    80.4   137.3   152.6   275.2   342.8   383.0   412.9   449.8   498.5   578.2   876.7  3061.9 12468.5  57013.5    56880
read      349.7   424.3    93.8   143.3   161.3   316.2   391.6   438.4   471.0   502.2   541.2   597.5   732.3  3493.0 17317.2  13391.2    13467
read      362.9   653.3    86.8   140.9   157.9   281.8   347.2   387.7   419.2   459.4   519.5   660.1  1702.2  9284.4 31444.6  99395.5    99368
read      419.5   554.2    86.8   136.4   152.4   281.7   391.7   477.4   567.9   713.8   887.7  1103.8  1561.7  5696.1 28373.7  46244.7    46206
read      325.3   326.9    86.8   137.9   153.3   278.2   347.3   389.6   421.2   460.1   511.5   596.0  1128.9  3608.7 11367.7  71675.7    71651
read      396.7   435.0    86.8   141.2   157.0   334.0   446.0   523.6   577.5   632.5   697.4   793.4  1025.4  3911.1 16089.5  22749.8    22741
read      436.6   635.3    86.8   137.8   154.3   279.4   381.8   469.2   564.2   728.5   950.0  1236.0  1738.6  8179.2 29879.1  56692.5    56654
read      382.3   431.6    86.8   142.5   160.7   285.8   350.7   392.5   427.2   475.4   571.0  1305.0  1762.1  3051.9 10825.9  99586.3    99570
read      449.3   769.0    86.8   133.9   149.9   320.1   433.1   513.1   571.3   636.0   725.8   943.5  3000.7  8116.2 31778.8  23018.1    23047
read      319.2   333.2    86.8   137.4   152.7   271.4   337.9   377.9   408.7   448.0   498.8   584.4  1159.0  3711.1 11949.9  70134.3    70008
read      396.3   365.3    80.4   133.9   150.0   279.6   391.3   476.5   567.5   693.0   843.8  1029.4  1366.7  2942.6 10616.8  43008.7    42943
read      411.9   478.3    86.8   135.8   152.2   278.6   393.6   485.4   587.2   727.4   882.1  1075.1  1461.5  4339.2 19272.2  46671.5    46704
read      325.1   378.6    86.8   138.4   153.8   274.1   341.7   382.9   413.6   452.0   504.3   598.0  1245.7  3582.1 15457.2  75960.3    75970
read      401.5   575.4    86.8   136.2   152.2   323.8   429.7   503.6   558.0   615.0   684.6   791.9  1167.8  6995.1 29837.4  21995.7    21917
read      327.2   366.3    80.4   139.5   155.2   276.0   345.0   386.0   417.0   456.4   510.6   609.4  1172.0  3770.0 12357.7  82001.3    82027
read      315.5   362.5    80.4   138.4   153.7   269.9   334.1   372.3   401.2   436.8   485.1   564.1   963.6  3944.0 13366.1  81774.8    81583
read      410.7   959.6    93.8   138.4   156.0   327.5   410.1   460.0   494.3   533.4   583.3   668.1  1356.5 11783.4 36107.9  14314.1    14259
read      417.3  1294.7   101.3   150.8   174.1   299.9   353.6   384.2   405.6   431.5   465.5   533.0  3039.3 24024.6 39903.9   7813.4     7821
read      415.9   864.1    86.8   137.2   154.0   324.7   418.7   478.9   521.7   568.9   623.8   714.8  1818.9 11659.3 32088.1  17689.0    17727
read      310.1   315.3    86.8   135.0   150.2   264.9   327.7   366.4   395.9   432.1   478.8   554.7  1189.0  3208.4 12040.7  65612.4    65559
read      401.5   444.2    86.8   135.1   151.1   283.6   397.1   483.9   579.4   701.6   838.3  1009.1  1311.9  4659.2 13358.4  41145.4    41133
read      412.6   631.1    80.4   134.7   150.8   305.4   425.1   516.6   590.4   666.6   749.8   866.9  1286.7  8494.6 30360.8  28653.4    28693
read      412.6   472.3    86.8   135.9   152.5   276.1   378.5   463.2   552.5   714.3   916.1  1150.1  1518.7  4711.2 13873.6  52949.5    53141
read      410.8   483.9    86.8   136.7   153.1   274.8   375.1   459.1   547.7   709.5   913.2  1144.4  1512.2  4228.6 16126.3  54477.6    54512
read      415.1  1059.6    93.8   137.8   154.8   318.9   403.0   455.8   490.8   528.5   575.9   657.4  1571.1 14256.7 36814.0  14783.2    14835
read      319.9   344.7    86.8   142.2   158.9   272.3   333.4   370.2   398.7   433.7   482.1   572.8  1262.5  3325.0 11383.6  98248.3    98446
read      396.0   457.2    86.8   136.5   152.7   289.5   404.8   488.6   575.0   681.7   798.7   941.3  1202.8  4419.6 14452.5  38097.8    38117
read      317.5   325.8    80.4   138.2   153.8   270.0   334.9   374.3   404.2   441.8   491.7   580.6  1162.2  3069.5 11737.3  78004.5    77994
read      406.8   586.6    86.8   134.5   150.7   298.1   417.1   503.6   585.6   670.2   760.1   884.7  1219.3  7081.7 30199.8  30261.4    30209
read      317.3   350.1    80.4   137.0   152.4   270.3   335.2   374.6   404.5   441.8   491.9   578.3  1118.7  3729.8 12215.5  68300.9    68315
read      295.8   262.1    86.8   137.0   152.2   261.6   320.0   356.2   383.8   417.4   460.2   526.4   743.0  2743.3 11088.3  91847.4    91940
read      396.8   368.9    80.4   136.7   153.0   276.8   375.7   455.3   533.0   677.1   879.4  1085.7  1400.4  3002.5  9453.9  49394.8    49308
read      396.6   401.0    86.8   135.0   151.5   275.0   384.3   468.8   564.0   701.1   856.9  1025.8  1329.9  3789.9 10802.6  46959.9    46880
read      313.2   344.2    80.4   138.1   153.7   266.0   325.6   362.8   391.1   426.0   472.1   557.8  1154.1  3228.0 10919.3  92639.0    92540
read      391.8   371.2    86.8   136.3   152.6   277.4   374.6   450.2   522.8   660.6   848.8  1048.3  1374.1  3506.1  9387.7  49406.4    49396
read      314.7   331.8    86.8   139.7   155.7   268.3   328.0   364.5   392.2   426.8   473.9   563.9  1327.9  3165.1 12294.6  97829.2    97841
read      395.8   422.4    86.8   134.8   150.7   288.5   404.5   491.5   581.2   684.1   798.6   931.5  1212.7  4373.8 13233.7  35461.6    35404
read      306.2   291.5    80.4   135.8   151.1   261.9   321.2   358.7   387.5   423.1   469.8   549.9  1153.8  2956.4 10444.0  80453.9    80451
read      293.8   295.3    86.8   135.4   150.6   259.9   317.3   351.8   378.0   411.3   455.8   523.3   752.8  2661.6 10507.1  87141.4    87228
read      301.7   296.3    80.4   137.2   152.7   265.0   324.9   361.2   389.0   423.4   467.6   536.6   796.1  2919.6  9505.8  75499.6    75554
read      314.3   307.5    80.4   137.5   153.0   273.5   340.4   380.7   410.2   445.7   491.5   565.8   925.6  3068.1  9635.3  57946.2    57964
read      297.0   230.8    80.4   137.7   153.1   266.3   327.2   363.9   390.9   423.0   463.6   527.7   708.1  2077.0  8952.4  83470.2    83546
read      357.6   290.0    86.8   138.1   154.3   278.9   370.1   428.3   472.6   539.1   649.7   867.5  1257.0  1894.4  9609.6  55402.4    55468
read      380.3   305.9    86.8   139.8   157.0   315.0   421.1   487.3   544.4   610.4   691.7   823.4  1054.0  2356.5 11901.2  34261.6    34203
read      379.2   300.4    86.8   138.9   155.7   304.9   418.2   487.4   548.6   620.3   705.8   842.5  1075.8  2453.8 10143.5  37594.8    37629
read      383.6   312.0    80.4   139.0   156.2   313.4   424.2   493.7   553.5   624.4   710.7   841.3  1076.8  2564.6  9105.3  34520.5    34577
read      392.4   307.4    86.8   140.0   157.3   292.8   405.3   479.3   550.2   652.9   790.2   989.0  1288.3  1993.4  8742.6  47512.2    47426
read      393.1   393.6    80.4   138.5   155.2   283.5   386.4   457.6   523.7   628.5   787.4  1042.2  1466.3  2769.5 12012.0  58844.7    58845
read      313.3   282.7    86.8   138.2   153.6   275.3   341.9   381.3   410.3   445.9   491.9   566.0   820.1  3134.6 10302.3  67076.3    66993
read      389.1   780.2    93.8   146.3   167.4   326.8   398.6   437.3   464.5   495.8   536.1   601.4  1186.9 10196.9 32698.8  10932.9    10977
read      419.6   457.2    86.8   138.4   154.4   286.3   390.5   469.8   552.7   713.9   937.0  1176.8  1554.6  4367.2 12712.0  51474.3    51529
read      404.3   372.0    86.8   137.5   153.9   285.5   393.1   474.1   561.9   705.3   875.9  1082.2  1412.8  2553.2  9530.5  48269.8    48344
read      377.7  1039.7   101.3   159.0   185.5   296.2   339.3   362.5   378.9   399.5   429.4   491.2  2193.0 14047.3 35181.2   5882.4     5902
read      324.2   283.5    86.8   140.8   157.0   279.3   346.8   387.5   417.7   454.5   503.8   591.6  1095.1  3289.9  9824.7  71533.1    71602
read      408.6   358.8    86.8   141.0   158.0   295.4   405.7   489.9   576.3   712.4   870.5  1051.6  1346.3  2827.8  8809.9  41805.0    41886
read      414.8   373.8    86.8   139.1   155.7   289.7   398.5   481.5   567.8   717.5   907.7  1132.5  1500.5  2955.8  9223.9  47435.1    47456
read      328.7   324.9    86.8   142.7   159.5   277.1   342.8   383.5   414.8   455.3   512.6   628.0  1207.0  2882.6 11204.9  93811.3    93939
read      395.7   634.7    86.8   142.2   160.4   333.6   420.8   478.8   520.7   563.7   617.7   704.6  1156.9  6418.1 31134.1  16923.9    16890
read      416.4   419.5    86.8   139.6   157.5   295.5   409.3   499.4   591.8   726.2   880.6  1066.5  1378.5  4038.4 10117.6  45673.8    45689
read      409.6   425.6    86.8   140.5   158.1   312.4   437.4   530.2   607.9   692.6   786.5   912.1  1193.7  4397.0 12052.6  32902.3    32790
read      411.1   426.0    86.8   138.8   155.8   289.9   402.7   492.3   587.1   724.1   876.4  1058.4  1348.2  3560.5 13143.7  44250.3    44044
read      401.1   433.4    86.8   138.8   155.4   320.2   440.1   520.4   583.1   652.6   730.1   836.7  1104.3  5197.2 15448.8  28134.3    28149
read      392.2   428.7    80.4   139.0   156.0   299.7   415.0   492.5   561.3   644.9   745.9   904.4  1169.4  4475.3 16631.1  39782.2    39739
read      311.2   242.8    80.4   137.9   153.9   273.5   338.9   378.5   408.3   444.5   489.5   563.7   893.9  2177.6  8127.6  72423.1    72475
read      297.5   211.0    80.4   137.2   152.9   266.0   326.6   363.6   391.2   424.6   466.4   532.9   720.1  2293.9  7246.0  93798.8    93882
read      386.6  1185.7    93.8   155.3   178.2   285.8   329.6   354.9   373.8   398.5   433.4   499.3  2430.5 20160.3 38582.6   6722.1     6692
read      404.4   454.8    86.8   136.0   153.0   283.7   393.4   473.4   555.5   674.6   831.4  1043.9  1434.9  4547.5 12267.0  50425.5    50406
read      301.3   295.3    80.4   135.2   150.8   261.3   320.3   357.8   386.8   422.6   467.6   540.4   936.8  2867.8 10305.6  82946.2    83055
read      384.5   428.9    86.8   134.0   150.4   273.9   367.6   434.9   491.8   588.0   777.5  1060.6  1462.9  3802.1 15527.3  55629.7    55609
read      406.3  1043.6    86.8   133.2   150.0   316.9   406.7   460.4   496.0   534.4   580.7   651.4  1324.0 15397.3 41641.3  16955.6    16968
read      395.9   372.6    86.8   134.1   151.1   282.7   397.6   483.7   575.0   693.7   826.1   992.4  1289.9  3472.8 10240.5  43082.1    43031
read      399.2   820.2    86.8   133.4   150.0   315.5   407.1   462.5   499.1   539.7   588.6   668.6  1685.0 10166.2 32952.5  17177.0    17236
read      310.4   314.7    86.8   136.4   152.2   266.9   328.9   367.9   397.6   434.5   482.1   562.1  1040.0  3226.4 11778.0  82066.7    82183
read      390.1   414.6    86.8   133.8   150.9   283.1   394.5   471.5   552.7   658.7   785.5   953.3  1258.6  4643.2 13812.8  42395.7    42212
read      392.0   949.2    86.8   136.2   155.3   309.2   385.8   425.8   452.6   482.3   521.8   590.8  1690.2 10569.1 36781.4  12273.9    12244
read      379.0   412.0    80.4   135.2   151.5   271.3   357.0   422.0   475.2   561.8   743.3  1058.1  1534.3  3354.9 12167.5  61732.5    61777
read      390.1   464.5    86.8   135.3   152.1   291.5   409.5   490.4   568.0   654.5   753.6   898.3  1158.5  3953.1 13793.2  36961.3    36984
read      382.0   389.3    86.8   135.0   151.4   309.2   424.4   500.0   560.3   623.9   696.6   799.3  1017.3  3954.4 13156.9  29199.6    29093
read      386.8   313.3    86.8   139.7   157.4   309.1   420.9   488.8   551.1   623.6   719.6   879.8  1153.2  2716.1  9213.6  41785.9    41715
read      306.9   274.4    80.4   136.4   151.8   273.6   355.9   397.8   422.7   448.3   477.0   525.5   687.1  2406.9  9543.0  34739.4    34838
read      297.4   196.8    80.4   136.3   152.6   268.1   333.4   373.2   402.1   434.2   469.1   520.3   672.2  1589.4  7012.7  63564.8    63574
read      305.2   207.5    80.4   137.8   152.9   287.7   365.8   396.6   415.7   435.0   459.8   499.4   621.3  2069.9  7956.6  24513.9    24401
read      307.1   232.6    80.4   136.2   151.5   277.5   360.4   398.7   422.0   446.4   473.3   521.3   676.5  2228.2  8969.9  31935.4    32025
read      296.2   194.0    80.4   138.1   154.2   267.0   328.2   365.4   392.7   424.4   463.9   528.2   696.2  1856.4  5690.0  98880.5    98971
read      314.0   301.6    80.4   140.1   155.8   295.2   370.9   401.0   419.9   439.7   465.2   506.5   643.8  2980.9 11557.9  23717.2    23657
read      301.1   193.8    80.4   137.9   154.7   274.7   339.6   377.9   404.5   434.1   469.7   525.2   673.7  1563.4  6323.5  67875.7    67877
read      301.1   192.0    80.4   136.8   152.9   272.0   340.6   381.3   408.9   438.3   473.2   526.2   686.0  1520.8  7240.6  53706.9    53849
read      298.8   190.2    80.4   138.3   154.8   270.7   334.0   372.0   398.7   429.3   467.0   526.1   689.5  1691.5  5921.8  79507.7    79536
read      316.2   235.7    86.8   148.7   165.4   313.3   368.8   391.9   406.7   424.4   446.6   487.6   621.4  3325.9  9983.4  17065.0    17081
read      305.1   206.5    86.8   138.3   153.9   275.0   352.2   392.5   417.7   444.7   476.2   527.1   682.8  1605.1  8135.3  39044.9    39024
read      303.1   231.3    86.8   138.0   152.9   283.5   361.7   393.0   412.7   433.6   460.4   500.8   627.6  1473.6  8715.3  26115.2    26125
read      303.2   203.9    86.8   137.2   152.6   275.2   357.3   394.4   417.5   442.2   470.4   514.7   657.7  1301.7  6882.4  33405.1    33388
read      306.4   201.0    86.8   139.0   154.4   296.8   364.5   391.1   408.2   428.7   454.9   496.9   626.8  2135.9  8465.6  20991.8    20979
read      287.5   186.7    80.4   134.6   150.5   260.3   319.7   355.5   381.0   411.0   450.8   507.9   663.0  1633.1  7131.7  95871.2    95865
read      296.3   189.7    80.4   134.9   151.3   269.2   331.8   368.4   394.8   426.7   465.1   523.3   687.1  1767.5  6544.9  73837.9    73949
read      302.8   208.1    80.4   137.7   154.2   272.8   339.5   378.2   406.6   439.8   477.0   532.5   693.9  1587.3  7257.7  60967.9    60987
read      303.3   185.5    80.4   137.7   153.8   273.7   341.9   381.1   410.0   442.9   480.5   537.3   692.2  1626.9  6581.6  54106.6    54175
read      298.3   187.6    80.4   136.0   152.2   269.4   336.4   375.3   404.7   437.2   471.8   524.6   675.8  1419.3  7399.5  51470.0    51484
read      300.9   192.3    80.4   135.6   151.2   270.1   344.6   385.0   412.8   442.4   474.8   526.7   681.5  2024.6  7461.2  39672.1    39771
read      304.4   223.3    80.4   136.2   151.6   273.7   352.7   393.1   419.5   446.8   478.1   530.7   692.4  1744.5  7407.9  32919.7    32864
read      298.8   202.9    80.4   135.4   150.8   266.3   338.8   382.0   411.6   441.8   473.9   526.1   681.6  1586.6  8142.7  41978.2    42033
read      302.3   223.6    80.4   137.0   152.5   269.9   342.0   385.3   414.6   444.8   479.2   533.8   689.8  1384.1  9010.4  43809.1    43808
read      300.3   186.9    80.4   136.7   152.3   269.1   339.5   383.3   413.1   443.9   479.0   533.2   684.2  1444.7  7071.0  45667.3    45785
read      305.4   239.9    80.4   136.3   151.7   272.3   352.0   395.8   422.5   449.6   480.1   530.7   681.9  2220.6 10054.7  35610.4    35582
read      300.3   177.8    80.4   136.0   151.4   269.2   345.8   390.6   418.5   447.1   479.3   528.5   669.0  1256.5  6315.4  38522.2    38504
read      303.4   226.8    86.8   141.2   157.7   300.4   348.0   371.8   388.2   405.1   428.7   467.6   597.9  3772.6  9118.7  15264.4    15320
read      296.3   186.0    80.4   132.2   148.8   269.9   332.5   370.1   397.0   427.9   465.7   526.7   694.8  1700.9  5754.0  74124.6    74264
read      297.3   193.3    80.4   134.2   150.1   266.4   336.6   379.1   406.4   434.9   467.9   521.5   684.5  1925.1  6922.1  43864.9    43890
read      290.8   272.5    86.8   163.3   186.3   272.7   300.5   316.5   329.2   344.4   369.0   412.7   584.9  3919.9 10877.3   5955.7     5962
read      315.1   191.8    86.8   143.0   161.2   291.4   360.8   398.1   423.1   450.4   483.1   534.7   680.6  1425.8  6835.9  38300.2    38365
read      304.6   218.3    80.4   137.9   155.0   277.2   343.9   383.3   409.7   439.4   474.0   529.3   683.7  1491.1  7675.1  56079.1    55971
read      306.3   230.9    86.8   137.7   153.0   288.4   362.3   392.7   411.9   432.8   460.8   504.5   639.1  2069.2 10536.3  23201.2    23217
read      292.5   182.0    80.4   134.0   149.8   263.3   325.5   363.9   391.6   424.1   463.6   524.5   689.4  1719.0  5753.8  87710.1    87681
read      290.9   171.9    80.4   135.5   151.5   262.6   323.3   361.4   388.8   420.3   459.2   516.5   679.2  1685.7  5619.9  91818.5    91728
read      289.3   193.0    80.4   135.4   151.1   260.5   320.2   357.5   385.0   417.3   457.8   518.5   668.7  1688.7  7016.3  96725.6    96668
