1653385219.455141,1
1653385220.121526,1
1653385220.6629708,1
1653385221.169276,1
1653385221.675539,1
1653385222.1816394,1
1653385222.6876612,1
1653385223.193917,1
1653385223.7000854,1
1653385224.206208,1
1653385224.7124956,1
1653385225.2187562,1
1653385225.7248244,1
1653385226.230767,1
1653385226.7366576,1
1653385227.2427855,1
1653385227.7490313,1
1653385228.2552624,1
1653385228.7615037,1
1653385229.2683446,1
1653385229.7748961,1
1653385230.2807891,1
1653385230.7873032,1
1653385231.3230734,1
1653385231.8295481,1
1653385232.337014,1
1653385232.845802,1
1653385233.3542562,1
1653385233.8617122,1
1653385234.3685172,1
1653385234.875434,1
1653385235.3828382,1
1653385235.8903458,1
1653385236.3968132,1
1653385236.9038227,1
1653385237.411225,1
1653385237.9189513,1
1653385238.42717,1
1653385238.9348257,1
1653385239.4425154,1
1653385239.9505355,1
1653385240.4582934,1
1653385241.087595,2
1653385241.6013854,2
1653385242.1097126,2
1653385242.6187496,2
1653385243.1270685,2
1653385243.635619,2
1653385244.1426985,2
1653385244.6498797,2
1653385245.1588702,2
1653385245.666546,2
1653385246.1756616,2
1653385246.6834323,2
1653385247.1912403,2
1653385247.6993794,2
1653385248.2070239,2
1653385248.716576,2
1653385249.22357,2
1653385249.7326777,2
1653385250.24047,2
1653385250.748039,2
1653385251.3017366,1
1653385251.860975,1
1653385252.3676023,1
1653385252.8749402,1
1653385253.3826807,1
1653385253.8897595,1
1653385254.3964295,1
1653385254.9037027,1
1653385255.410505,1
1653385255.9174368,1
1653385256.4289575,1
1653385256.9355402,1
1653385257.4427962,1
1653385257.9493365,1
1653385258.4564283,1
1653385258.9631631,1
1653385259.4700546,1
1653385259.9775474,1
1653385260.4847054,1
1653385260.9915855,1
1653385261.498775,1
1653385262.0055647,1
1653385262.5524023,1
1653385263.1989663,1
1653385263.705378,1
1653385264.2123113,1
1653385264.7194862,1
1653385265.2558615,1
1653385265.7626998,1
1653385266.2700028,1
1653385266.8152084,1
1653385267.3217847,1
1653385267.8627694,1
1653385268.4299972,1
1653385268.9363616,1
1653385269.4428172,1
1653385269.9496999,1
1653385270.4609554,1
1653385270.968088,1
1653385271.4744873,1
1653385271.9811554,1
1653385272.488244,1
1653385272.9950638,1
1653385273.5018806,1
1653385274.0085664,1
1653385274.5150142,1
1653385275.0212586,1
1653385275.527549,1
1653385276.0348835,1
1653385276.5411222,1
1653385277.0475454,1
1653385277.5539954,1
1653385278.060969,1
1653385278.5674531,1
1653385279.0741131,1
1653385279.5808036,1
1653385280.0876234,1
1653385280.5942671,1
1653385281.2344494,2
1653385281.7553132,2
1653385282.2638018,2
1653385282.7784302,2
1653385283.2932403,2
1653385283.8045285,2
1653385284.3124335,2
1653385284.8208265,2
1653385285.3303308,2
1653385285.8375661,2
1653385286.3469465,2
1653385286.8579772,2
1653385287.3677254,2
1653385287.8765914,2
1653385288.3836772,2
1653385288.891672,2
1653385289.399734,2
1653385289.9098213,2
1653385290.4259894,2
1653385290.934849,2
1653385291.4529994,1
1653385292.0077639,1
1653385292.5163732,1
1653385293.0237634,1
1653385293.530834,1
1653385294.0384798,1
1653385294.5462265,1
1653385295.0544086,1
1653385295.563125,1
1653385296.0715177,1
1653385296.5788007,1
1653385297.085802,1
1653385297.5940344,1
1653385298.1059158,1
1653385298.6137767,1
1653385299.122051,1
1653385299.6300747,1
1653385300.1396208,1
1653385300.647134,1
1653385301.154482,1
1653385301.6626937,1
1653385302.1705213,1
1653385302.678159,1
1653385303.1848266,1
1653385303.6926603,1
1653385304.1994715,1
1653385304.7068038,1
1653385305.2144241,1
1653385305.7225735,1
1653385306.2308998,1
1653385306.7388525,1
1653385307.2467632,1
1653385307.754918,1
1653385308.2626395,1
1653385308.7699852,1
1653385309.277523,1
1653385309.7855442,1
1653385310.2946079,1
1653385310.802726,1
1653385311.3441787,1
1653385311.8497987,1
1653385312.358525,1
1653385312.8647788,1
1653385313.3738308,1
1653385313.8806381,1
1653385314.3890665,1
1653385314.8968825,1
1653385315.407557,1
1653385315.9144049,1
1653385316.421498,1
1653385316.9296286,1
1653385317.436503,1
1653385317.9432273,1
1653385318.4515586,1
1653385318.9589305,1
1653385319.4664788,1
1653385319.973433,1
1653385320.4805164,1
1653385320.9869766,1
1653385321.4933374,1
1653385321.9995291,1
1653385322.5057874,1
1653385323.0115578,1
1653385323.5179493,1
1653385324.0241537,1
1653385324.5308156,1
1653385325.0370727,1
1653385325.5433595,1
1653385326.0503995,1
1653385326.5574138,1
1653385327.0641534,1
1653385327.5706472,1
1653385328.0771024,1
1653385328.5830808,1
1653385329.0892196,1
1653385329.5956013,1
1653385330.1018362,1
1653385330.6084228,1
1653385331.3969014,2
1653385331.9156075,2
1653385332.4236877,2
1653385332.930274,2
1653385333.4390934,2
1653385333.947629,2
1653385334.4551392,2
1653385334.9626603,2
1653385335.4703982,2
1653385335.9780693,2
1653385336.4895406,2
1653385336.9962878,2
1653385337.5059571,2
1653385338.0153906,2
1653385338.5231864,2
1653385339.0311053,2
1653385339.5374525,2
1653385340.0456865,2
1653385340.555439,2
1653385341.0639703,2
1653385341.5759172,2
1653385342.0847452,2
1653385342.5980375,2
1653385343.1095858,2
1653385343.6260498,2
1653385344.134991,2
1653385344.6441262,2
1653385345.1527457,2
1653385345.6608286,2
1653385346.169051,2
1653385346.6779883,2
1653385347.1895173,2
1653385347.7058897,2
1653385348.2176988,2
1653385348.7263792,2
1653385349.2370422,2
1653385349.7499545,2
1653385350.2591724,2
1653385350.7678506,2
1653385351.2853155,1
1653385351.8409944,1
1653385352.3485365,1
1653385352.8567085,1
1653385353.3636014,1
1653385353.8711596,1
1653385354.3786712,1
1653385354.8864698,1
1653385355.3944895,1
1653385355.9016714,1
1653385356.408701,1
1653385356.9157672,1
1653385357.4226124,1
1653385357.9303913,1
1653385358.4375799,1
1653385358.9443183,1
1653385359.451603,1
1653385359.9593945,1
1653385360.4664392,1
1653385361.019367,1
1653385361.5250278,1
1653385362.0315807,1
1653385362.5380955,1
1653385363.0453384,1
1653385363.552123,1
1653385364.0588713,1
1653385364.5658357,1
1653385365.0727682,1
1653385365.579742,1
1653385366.0870144,1
1653385366.5940332,1
1653385367.100615,1
1653385367.6072793,1
1653385368.1140335,1
1653385368.6210768,1
1653385369.1283586,1
1653385369.6355307,1
1653385370.1424851,1
1653385370.6500528,1
1653385371.1572332,1
1653385371.6652513,1
1653385372.172634,1
1653385372.6796057,1
1653385373.1865125,1
1653385373.6939895,1
1653385374.201868,1
1653385374.7090302,1
1653385375.2163749,1
1653385375.723063,1
1653385376.2299805,1
1653385376.737062,1
1653385377.2437057,1
1653385377.7511618,1
1653385378.2584794,1
1653385378.7660651,1
1653385379.273675,1
1653385379.7811337,1
1653385380.2882025,1
1653385380.7949762,1
1653385381.3022382,1
1653385381.80897,1
1653385382.3155413,1
1653385382.822624,1
1653385383.3294096,1
1653385383.8355281,1
1653385384.3419843,1
1653385384.8489556,1
1653385385.355423,1
1653385385.8617642,1
1653385386.3682766,1
1653385386.874427,1
1653385387.3808405,1
1653385387.8875442,1
1653385388.3940587,1
1653385388.9010499,1
1653385389.409986,1
1653385389.9167857,1
1653385390.423555,1
1653385390.9299772,1
1653385391.437252,1
1653385391.9446166,1
1653385392.451513,1
1653385392.9588075,1
1653385393.4653158,1
1653385393.9716253,1
1653385394.4787612,1
1653385394.9916706,1
1653385395.499203,1
1653385396.0192158,1
1653385396.5264297,1
1653385397.0335782,1
1653385397.5406923,1
1653385398.04757,1
1653385398.554373,1
1653385399.0616138,1
1653385399.5683599,1
1653385400.0751169,1
1653385400.582377,1
1653385401.0895073,1
1653385401.595756,1
1653385402.1036005,1
1653385402.6103082,1
1653385403.1180277,1
1653385403.6252437,1
1653385404.1315548,1
1653385404.6378245,1
1653385405.1450584,1
1653385405.651563,1
1653385406.157928,1
1653385406.6641977,1
1653385407.1707778,1
1653385407.6775208,1
1653385408.1840808,1
1653385408.6903238,1
1653385409.196921,1
1653385409.7035494,1
1653385410.2099934,1
1653385410.716612,1
1653385411.5832183,2
1653385412.0999188,2
1653385412.607394,2
1653385413.1133726,2
1653385413.6212204,2
1653385414.1288874,2
1653385414.6354158,2
1653385415.1463358,2
1653385415.6546292,2
1653385416.1640186,2
1653385416.672147,2
1653385417.1802974,2
1653385417.6885784,2
1653385418.1979036,2
