fft,1653395625.3426452,unpause,
ferret,1653395625.3902855,update,1-2-3
fft,1653395631.6403177,pause,
fft,1653395633.6989965,unpause,
fft,1653395634.3785236,pause,
ferret,1653395635.4789622,update,2-3
ferret,1653395645.687558,update,1-2-3
fft,1653395650.280104,unpause,
fft,1653395655.491643,pause,
ferret,1653395656.05921,update,2-3
ferret,1653395665.2681859,update,1-2-3
fft,1653395665.8177726,unpause,
fft,1653395680.7076983,pause,
ferret,1653395681.2609499,update,2-3
fft,1653395685.351825,unpause,
ferret,1653395685.4206088,update,1-2-3
fft,1653395690.5718234,pause,
ferret,1653395692.1576812,update,2-3
fft,1653395725.604055,unpause,
ferret,1653395725.6611936,update,1-2-3
fft,1653395730.2438085,pause,
ferret,1653395730.8284802,update,2-3
ferret,1653395735.4603338,update,1-2-3
fft,1653395736.0227673,unpause,
fft,1653395740.1238868,pause,
ferret,1653395740.6950254,update,2-3
ferret,1653395745.3321636,update,1-2-3
fft,1653395745.875388,unpause,
fft,1653395755.585966,pause,
ferret,1653395756.1515374,update,2-3
fft,1653395760.7785485,unpause,
ferret,1653395760.8583302,update,1-2-3
fft,1653395775.6357524,pause,
ferret,1653395776.211024,update,2-3
ferret,1653395778.2552962,exit,
freqmine,1653395778.5136204,start,
canneal,1653395778.8803878,start,
freqmine,1653395778.9368498,update,2-3
canneal,1653395778.975095,update,2
fft,1653395785.6067982,unpause,
freqmine,1653395785.6605568,update,1-2-3
canneal,1653395785.740444,update,2-3
fft,1653395790.3673089,pause,
freqmine,1653395790.9367406,update,2-3
canneal,1653395790.9785697,update,2
fft,1653395795.619182,unpause,
freqmine,1653395795.6824076,update,1-2-3
canneal,1653395795.7526205,update,2-3
fft,1653395800.3960443,pause,
fft,1653395805.555113,unpause,
fft,1653395810.167878,pause,
freqmine,1653395810.7272744,update,2-3
canneal,1653395810.7706425,update,2
freqmine,1653395816.3399332,update,1-2-3
canneal,1653395816.384709,update,2-3
fft,1653395819.995165,unpause,
fft,1653395825.7567444,pause,
freqmine,1653395826.3194983,update,2-3
canneal,1653395826.3675296,update,2
freqmine,1653395830.5061705,update,1-2-3
canneal,1653395830.5525153,update,2-3
fft,1653395831.1113532,unpause,
fft,1653395836.357052,pause,
fft,1653395836.9157202,unpause,
fft,1653395840.5026112,pause,
freqmine,1653395855.3183308,update,2-3
canneal,1653395855.36704,update,2
fft,1653395860.5159135,unpause,
freqmine,1653395860.572291,update,1-2-3
canneal,1653395860.6325629,update,2-3
fft,1653395870.2953222,pause,
freqmine,1653395870.8584151,update,2-3
canneal,1653395870.8989313,update,2
freqmine,1653395890.296413,update,1-2-3
canneal,1653395890.388639,update,2-3
fft,1653395890.926831,unpause,
fft,1653395900.6776135,pause,
freqmine,1653395900.7269728,update,2-3
canneal,1653395900.7756999,update,2
fft,1653395930.3350973,unpause,
freqmine,1653395930.3838758,update,1-2-3
canneal,1653395930.4646227,update,2-3
fft,1653395936.252413,pause,
fft,1653395936.7948303,unpause,
fft,1653395940.4027667,pause,
freqmine,1653395940.9672437,update,2-3
canneal,1653395941.0111334,update,2
freqmine,1653395960.9080334,update,1-2-3
canneal,1653395960.964653,update,2-3
freqmine,1653395965.583204,update,2-3
canneal,1653395965.619134,update,2
fft,1653395980.4322364,unpause,
freqmine,1653395980.496147,update,1-2-3
canneal,1653395980.564603,update,2-3
fft,1653395995.5407033,pause,
freqmine,1653395995.5992272,update,2-3
canneal,1653395995.6435118,update,2
fft,1653396000.2873082,unpause,
freqmine,1653396000.3445241,update,1-2-3
canneal,1653396000.432559,update,2-3
fft,1653396002.183981,exit,
freqmine,1653396010.3669357,update,2-3
canneal,1653396010.4157002,update,2
freqmine,1653396035.3520648,update,1-2-3
canneal,1653396035.4105022,update,2-3
freqmine,1653396045.583155,update,2-3
canneal,1653396045.6232998,update,2
freqmine,1653396055.3068779,update,1-2-3
canneal,1653396055.352126,update,2-3
freqmine,1653396065.5227044,update,2-3
canneal,1653396065.5929728,update,2
freqmine,1653396075.3041267,update,1-2-3
canneal,1653396075.372235,update,2-3
freqmine,1653396080.48686,update,2-3
canneal,1653396080.530775,update,2
freqmine,1653396085.6640432,update,1-2-3
canneal,1653396085.7208745,update,2-3
freqmine,1653396130.2711613,update,2-3
canneal,1653396130.3106537,update,2
freqmine,1653396135.4402606,update,1-2-3
canneal,1653396135.5125053,update,2-3
freqmine,1653396140.6275017,update,2-3
canneal,1653396140.666883,update,2
freqmine,1653396145.2882109,update,1-2-3
canneal,1653396145.328663,update,2-3
freqmine,1653396170.6909828,update,2-3
canneal,1653396170.7308526,update,2
freqmine,1653396180.424389,update,1-2-3
canneal,1653396180.4688272,update,2-3
freqmine,1653396200.7472203,update,2-3
canneal,1653396200.7955806,update,2
canneal,1653396202.3585653,exit,
freqmine,1653396215.5247808,update,1-2-3
freqmine,1653396221.6307764,update,2-3
freqmine,1653396225.2201946,update,1-2-3
freqmine,1653396240.41056,update,2-3
freqmine,1653396249.0684068,update,1-2-3
freqmine,1653396250.1849897,update,2-3
freqmine,1653396263.8141215,exit,
blackscholes,1653396264.1338747,start,
dedup,1653396264.5082817,start,
blackscholes,1653396264.5838876,update,2-3
blackscholes,1653396270.7185931,update,1-2-3
blackscholes,1653396280.4328709,update,2-3
blackscholes,1653396290.152351,update,1-2-3
blackscholes,1653396295.7786362,update,2-3
blackscholes,1653396301.7962637,update,1-2-3
blackscholes,1653396316.0515711,update,2-3
blackscholes,1653396330.3481336,update,1-2-3
blackscholes,1653396335.475257,update,2-3
blackscholes,1653396340.631937,update,1-2-3
blackscholes,1653396350.4305918,update,2-3
dedup,1653396370.9330583,exit,
blackscholes,1653396380.5758338,update,1-2-3
blackscholes,1653396385.778888,update,2-3
blackscholes,1653396401.979848,update,1-2-3
blackscholes,1653396405.0586398,update,2-3
blackscholes,1653396415.2141411,update,1-2-3
blackscholes,1653396420.8144374,update,2-3
blackscholes,1653396435.4999113,update,1-2-3
blackscholes,1653396456.187267,update,2-3
blackscholes,1653396465.3262494,update,1-2-3
blackscholes,1653396470.4146414,update,2-3
blackscholes,1653396476.8708,exit,
