fft,1653397707.7787247,create,
dedup,1653397707.8086896,create,
ferret,1653397707.839411,create,
freqmine,1653397707.8692575,create,
canneal,1653397707.8982456,create,
blackscholes,1653397707.9294214,create,
fft,1653397708.1520715,start,
ferret,1653397708.3782303,start,
ferret,1653397708.4286697,update,1-2-3
fft,1653397715.1808577,pause,
ferret,1653397715.7642038,update,2-3
fft,1653397718.3595417,unpause,
ferret,1653397718.4162061,update,1-2-3
fft,1653397721.6385825,pause,
fft,1653397722.1835454,unpause,
fft,1653397726.7835102,pause,
ferret,1653397727.350603,update,2-3
ferret,1653397742.1066256,update,1-2-3
fft,1653397742.679425,unpause,
fft,1653397748.3220556,pause,
fft,1653397751.4114532,unpause,
fft,1653397751.9665186,pause,
ferret,1653397754.1106412,update,2-3
fft,1653397760.226291,unpause,
ferret,1653397760.2801945,update,1-2-3
fft,1653397763.3439553,pause,
ferret,1653397763.9310167,update,2-3
fft,1653397772.0753381,unpause,
ferret,1653397772.127904,update,1-2-3
fft,1653397793.4879205,pause,
ferret,1653397794.046848,update,2-3
fft,1653397799.1712008,unpause,
ferret,1653397799.2283669,update,1-2-3
fft,1653397805.368807,pause,
ferret,1653397805.4312475,update,2-3
fft,1653397817.1579552,unpause,
ferret,1653397817.212812,update,1-2-3
fft,1653397823.3796515,pause,
ferret,1653397826.1192927,update,2-3
ferret,1653397832.2840166,update,1-2-3
fft,1653397832.823444,unpause,
fft,1653397834.9028206,pause,
ferret,1653397837.992075,update,2-3
fft,1653397841.0830984,unpause,
ferret,1653397841.1358774,update,1-2-3
fft,1653397847.235065,pause,
ferret,1653397847.387539,update,2-3
fft,1653397871.2314768,unpause,
ferret,1653397871.2843451,update,1-2-3
fft,1653397874.4363387,pause,
ferret,1653397874.4869912,update,2-3
ferret,1653397880.1483347,update,1-2-3
fft,1653397880.6946049,unpause,
fft,1653397891.9064147,pause,
ferret,1653397895.0335627,update,2-3
ferret,1653397898.6507483,update,1-2-3
ferret,1653397901.2392957,update,2-3
ferret,1653397906.89203,update,1-2-3
fft,1653397907.4684887,unpause,
fft,1653397910.064531,pause,
ferret,1653397910.6526,update,2-3
fft,1653397913.2303286,unpause,
ferret,1653397913.2923343,update,1-2-3
fft,1653397916.4200664,pause,
ferret,1653397916.97905,update,2-3
ferret,1653397922.6443026,update,1-2-3
fft,1653397923.1902401,unpause,
fft,1653397923.7518187,pause,
fft,1653397924.3066626,unpause,
fft,1653397924.8419356,pause,
fft,1653397925.3784914,unpause,
fft,1653397927.9543896,pause,
ferret,1653397928.518882,update,2-3
ferret,1653397931.124065,update,1-2-3
fft,1653397931.7225232,unpause,
fft,1653397937.3416607,pause,
ferret,1653397937.4254584,update,2-3
ferret,1653397946.11358,update,1-2-3
fft,1653397946.6912851,unpause,
fft,1653397949.292754,pause,
ferret,1653397949.3922508,update,2-3
fft,1653397955.0225494,unpause,
ferret,1653397955.074341,update,1-2-3
fft,1653397967.3040922,pause,
ferret,1653397967.887481,update,2-3
ferret,1653397973.0322452,update,1-2-3
fft,1653397973.5866013,unpause,
fft,1653397976.1837132,pause,
ferret,1653397976.7583954,update,2-3
fft,1653397979.33842,unpause,
ferret,1653397979.3966854,update,1-2-3
fft,1653397982.5886164,pause,
ferret,1653397982.6666515,update,2-3
ferret,1653397985.2703853,update,1-2-3
fft,1653397985.8063188,unpause,
fft,1653397991.6146703,pause,
ferret,1653397994.186634,update,2-3
ferret,1653398000.342005,update,1-2-3
fft,1653398000.8977606,unpause,
fft,1653398001.4393134,pause,
fft,1653398002.4786937,unpause,
fft,1653398003.5279915,pause,
fft,1653398004.0724137,unpause,
fft,1653398004.6399045,pause,
ferret,1653398006.2106884,update,2-3
fft,1653398009.2882955,unpause,
ferret,1653398009.3366587,update,1-2-3
fft,1653398011.9623349,pause,
ferret,1653398012.5472724,update,2-3
ferret,1653398015.165003,update,1-2-3
fft,1653398015.713628,unpause,
fft,1653398016.432483,pause,
fft,1653398021.5512874,unpause,
fft,1653398022.1298258,pause,
fft,1653398022.727345,unpause,
fft,1653398024.2818904,pause,
ferret,1653398024.8831735,update,2-3
fft,1653398030.5223162,unpause,
ferret,1653398030.5783858,update,1-2-3
fft,1653398033.2428734,pause,
fft,1653398035.8308644,unpause,
fft,1653398045.014984,pause,
ferret,1653398045.58351,update,2-3
ferret,1653398056.814587,update,1-2-3
fft,1653398057.391822,unpause,
fft,1653398059.9609256,pause,
ferret,1653398060.5145354,update,2-3
fft,1653398063.098758,unpause,
ferret,1653398063.1563354,update,1-2-3
fft,1653398069.3398,pause,
ferret,1653398069.4035738,update,2-3
ferret,1653398072.0320394,update,1-2-3
fft,1653398072.6401405,unpause,
fft,1653398081.3371654,pause,
ferret,1653398081.3904457,update,2-3
ferret,1653398087.5586681,update,1-2-3
fft,1653398088.6505134,unpause,
fft,1653398090.2073724,pause,
ferret,1653398090.7796469,update,2-3
fft,1653398096.4022021,unpause,
ferret,1653398096.4623163,update,1-2-3
fft,1653398099.0954576,pause,
ferret,1653398099.7992256,update,2-3
fft,1653398102.3864608,unpause,
ferret,1653398102.4524188,update,1-2-3
fft,1653398108.1382315,pause,
ferret,1653398112.2467105,update,2-3
ferret,1653398117.3923235,update,1-2-3
fft,1653398117.9342706,unpause,
fft,1653398118.5946171,pause,
fft,1653398119.1696196,unpause,
fft,1653398119.7027788,pause,
ferret,1653398120.2505343,update,2-3
fft,1653398123.3304472,unpause,
ferret,1653398123.3923283,update,1-2-3
fft,1653398126.5679176,pause,
ferret,1653398129.154728,update,2-3
ferret,1653398132.2743666,update,1-2-3
fft,1653398134.8425665,unpause,
fft,1653398138.4443266,pause,
ferret,1653398138.5043275,update,2-3
ferret,1653398141.6099937,update,1-2-3
ferret,1653398147.2512624,update,2-3
ferret,1653398159.0102162,update,1-2-3
fft,1653398159.5624192,unpause,
fft,1653398165.2110465,pause,
fft,1653398168.2882853,unpause,
fft,1653398170.917798,pause,
ferret,1653398171.487804,update,2-3
fft,1653398174.0746915,unpause,
ferret,1653398174.1368327,update,1-2-3
fft,1653398177.2186084,pause,
fft,1653398177.774985,unpause,
fft,1653398178.4300377,pause,
fft,1653398179.4830475,unpause,
fft,1653398180.2233613,pause,
ferret,1653398180.7865043,update,2-3
fft,1653398183.3587716,unpause,
ferret,1653398183.418755,update,1-2-3
fft,1653398186.5000038,pause,
fft,1653398188.5697932,unpause,
fft,1653398189.11228,pause,
fft,1653398192.234001,unpause,
fft,1653398198.514573,pause,
ferret,1653398199.0748894,update,2-3
fft,1653398201.1536295,unpause,
ferret,1653398201.2163436,update,1-2-3
fft,1653398204.3009472,pause,
ferret,1653398204.3913527,update,2-3
ferret,1653398213.1025825,update,1-2-3
fft,1653398213.6544588,unpause,
fft,1653398216.223747,pause,
fft,1653398219.294003,unpause,
fft,1653398220.3494437,pause,
fft,1653398220.9056244,unpause,
fft,1653398221.9619997,pause,
ferret,1653398222.570594,update,2-3
fft,1653398225.1485193,unpause,
ferret,1653398225.2002518,update,1-2-3
fft,1653398228.3672965,pause,
ferret,1653398228.4207785,update,2-3
ferret,1653398237.6322346,update,1-2-3
fft,1653398238.1895347,unpause,
fft,1653398238.8152177,pause,
fft,1653398239.3587577,unpause,
fft,1653398239.935586,pause,
ferret,1653398240.5093856,update,2-3
ferret,1653398246.683093,update,1-2-3
ferret,1653398249.290421,update,2-3
ferret,1653398254.9205194,update,1-2-3
fft,1653398255.4778721,unpause,
fft,1653398258.1885247,pause,
ferret,1653398258.7461295,update,2-3
ferret,1653398261.3464856,update,1-2-3
fft,1653398261.9123642,unpause,
fft,1653398264.0552242,pause,
ferret,1653398264.6095808,update,2-3
fft,1653398267.1783805,unpause,
ferret,1653398267.2333999,update,1-2-3
fft,1653398270.37941,pause,
ferret,1653398270.4272077,update,2-3
ferret,1653398276.086586,update,1-2-3
fft,1653398278.1552892,unpause,
fft,1653398278.7554057,pause,
fft,1653398282.353928,unpause,
ferret,1653398285.9041698,exit,
freqmine,1653398286.1651328,start,
canneal,1653398286.4400947,start,
freqmine,1653398286.494561,update,1-2-3
canneal,1653398286.5341804,update,2-3
fft,1653398288.0812497,pause,
freqmine,1653398288.1278415,update,2-3
canneal,1653398288.1928182,update,2
fft,1653398297.3871024,unpause,
freqmine,1653398297.4303155,update,1-2-3
canneal,1653398297.4844174,update,2-3
fft,1653398300.0667486,pause,
freqmine,1653398300.6364698,update,2-3
canneal,1653398300.6912212,update,2
freqmine,1653398303.3361952,update,1-2-3
canneal,1653398303.3763828,update,2-3
freqmine,1653398305.9707541,update,2-3
canneal,1653398306.0470865,update,2
fft,1653398312.210361,unpause,
freqmine,1653398312.2686276,update,1-2-3
canneal,1653398312.2967732,update,2-3
fft,1653398315.4201288,pause,
freqmine,1653398315.4791155,update,2-3
canneal,1653398315.5227797,update,2
fft,1653398321.1511557,unpause,
freqmine,1653398321.202812,update,1-2-3
canneal,1653398321.2445793,update,2-3
fft,1653398324.338661,pause,
freqmine,1653398324.394751,update,2-3
canneal,1653398324.442675,update,2
fft,1653398330.0788426,unpause,
freqmine,1653398330.132136,update,1-2-3
canneal,1653398330.2863626,update,2-3
fft,1653398333.391357,pause,
freqmine,1653398333.434645,update,2-3
canneal,1653398333.4847918,update,2
freqmine,1653398336.610631,update,1-2-3
canneal,1653398336.6933205,update,2-3
fft,1653398338.7661223,unpause,
fft,1653398342.3488204,pause,
fft,1653398344.9109442,unpause,
fft,1653398347.9926965,pause,
freqmine,1653398348.5511377,update,2-3
canneal,1653398348.6081195,update,2
freqmine,1653398351.2303078,update,1-2-3
canneal,1653398351.2884016,update,2-3
fft,1653398351.814652,unpause,
fft,1653398352.346883,pause,
fft,1653398352.8832846,unpause,
fft,1653398354.0599341,pause,
freqmine,1653398354.6307225,update,2-3
canneal,1653398354.683097,update,2
fft,1653398357.281703,unpause,
freqmine,1653398357.3427196,update,1-2-3
canneal,1653398357.394688,update,2-3
fft,1653398360.475134,pause,
fft,1653398361.0235696,unpause,
fft,1653398361.5585933,pause,
fft,1653398363.1216643,unpause,
fft,1653398369.270041,pause,
freqmine,1653398369.3515563,update,2-3
canneal,1653398369.3969114,update,2
freqmine,1653398372.008967,update,1-2-3
canneal,1653398372.096602,update,2-3
fft,1653398372.6720972,unpause,
fft,1653398375.2454178,pause,
freqmine,1653398375.331433,update,2-3
canneal,1653398375.37063,update,2
freqmine,1653398384.0903747,update,1-2-3
canneal,1653398384.1284661,update,2-3
fft,1653398384.6791046,unpause,
fft,1653398387.2506108,pause,
freqmine,1653398387.292488,update,2-3
canneal,1653398387.3123708,update,2
freqmine,1653398389.9102468,update,1-2-3
canneal,1653398389.940473,update,2-3
fft,1653398390.4838758,unpause,
fft,1653398399.154326,pause,
freqmine,1653398399.3709571,update,2-3
canneal,1653398399.4674838,update,2
fft,1653398405.130717,unpause,
freqmine,1653398405.1824477,update,1-2-3
canneal,1653398405.2223012,update,2-3
fft,1653398408.3323305,pause,
freqmine,1653398408.3868957,update,2-3
canneal,1653398408.5153477,update,2
fft,1653398417.2510438,unpause,
freqmine,1653398417.3108346,update,1-2-3
canneal,1653398417.4963567,update,2-3
fft,1653398420.0895746,pause,
freqmine,1653398420.1553822,update,2-3
canneal,1653398420.2036457,update,2
fft,1653398429.4712367,unpause,
freqmine,1653398429.5223923,update,1-2-3
canneal,1653398429.5847769,update,2-3
fft,1653398432.1698267,pause,
fft,1653398435.2583437,unpause,
fft,1653398437.8331053,pause,
freqmine,1653398438.4434466,update,2-3
canneal,1653398438.4872432,update,2
freqmine,1653398447.7559357,update,1-2-3
canneal,1653398447.8032012,update,2-3
fft,1653398449.8661747,unpause,
fft,1653398452.408143,exit,
freqmine,1653398459.0390995,update,2-3
canneal,1653398459.0830214,update,2
freqmine,1653398474.3565068,update,1-2-3
canneal,1653398474.4208088,update,2-3
freqmine,1653398477.5474281,update,2-3
canneal,1653398477.5906734,update,2
freqmine,1653398483.2363482,update,1-2-3
canneal,1653398483.3048217,update,2-3
freqmine,1653398491.9752793,update,2-3
canneal,1653398492.0279043,update,2
freqmine,1653398495.1359253,update,1-2-3
canneal,1653398495.2305925,update,2-3
freqmine,1653398508.4146342,update,2-3
canneal,1653398508.4404206,update,2
freqmine,1653398510.016474,update,1-2-3
canneal,1653398510.120274,update,2-3
freqmine,1653398522.3273351,update,2-3
canneal,1653398522.3756826,update,2
freqmine,1653398524.9742823,update,1-2-3
canneal,1653398525.0606003,update,2-3
freqmine,1653398528.135303,update,2-3
canneal,1653398528.1916995,update,2
freqmine,1653398537.37859,update,1-2-3
canneal,1653398537.4283564,update,2-3
freqmine,1653398547.1095004,update,2-3
canneal,1653398547.1511714,update,2
freqmine,1653398549.2483492,update,1-2-3
canneal,1653398549.2761369,update,2-3
freqmine,1653398567.0428364,update,2-3
canneal,1653398567.08743,update,2
freqmine,1653398570.196298,update,1-2-3
canneal,1653398570.2667842,update,2-3
freqmine,1653398573.3722658,update,2-3
canneal,1653398573.414725,update,2
freqmine,1653398576.554367,update,1-2-3
canneal,1653398576.611307,update,2-3
freqmine,1653398582.2347221,update,2-3
canneal,1653398582.2792766,update,2
freqmine,1653398588.4342012,update,1-2-3
canneal,1653398588.4900744,update,2-3
freqmine,1653398594.1198313,update,2-3
canneal,1653398594.1712947,update,2
freqmine,1653398597.2821672,update,1-2-3
canneal,1653398597.3407571,update,2-3
freqmine,1653398604.4867024,update,2-3
canneal,1653398604.5266082,update,2
freqmine,1653398612.184333,update,1-2-3
canneal,1653398612.2805305,update,2-3
